Ullage  (cm.),Tank,-1,0,1,2,3,4
30,5P,15207.1,15207.6,15207.2,15206.2,15204.6,15202.7
31,5P,15206.7,15207.3,15206.9,15205.8,15204.1,15202.1
32,5P,15206.3,15206.9,15206.5,15205.3,15203.6,15201.4
33,5P,15205.7,15206.4,15206,15204.8,15203,15200.7
34,5P,15205.2,15205.8,15205.5,15204.2,15202.3,15200
35,5P,15204.5,15205.2,15204.8,15203.6,15201.6,15199.2
36,5P,15203.8,15204.4,15204.2,15202.9,15200.9,15198.3
37,5P,15202.9,15203.7,15203.4,15202.1,15200.1,15197.5
38,5P,15202.1,15202.8,15202.5,15201.3,15199.2,15196.5
39,5P,15201.1,15201.9,15201.6,15200.4,15198.3,15195.5
40,5P,15200.1,15200.9,15200.6,15199.4,15197.3,15194.5
41,5P,15199,15199.8,15199.6,15198.4,15196.2,15193.4
42,5P,15197.8,15198.6,15198.4,15197.3,15195.1,15192.2
43,5P,15196.6,15197.4,15197.2,15196.1,15194,15191
44,5P,15195.3,15196.1,15196,15194.8,15192.7,15189.7
45,5P,15193.9,15194.7,15194.6,15193.5,15191.4,15188.4
46,5P,15192.4,15193.3,15193.2,15192.1,15190,15187
47,5P,15190.9,15191.8,15191.7,15190.6,15188.6,15185.5
48,5P,15189.3,15190.2,15190.1,15189.1,15187,15184
49,5P,15187.6,15188.5,15188.5,15187.4,15185.4,15182.4
50,5P,15185.8,15186.8,15186.8,15185.7,15183.7,15180.7
51,5P,15184,15185,15185,15184,15182,15179
52,5P,15182.1,15183.1,15183.1,15182.1,15180.2,15177.2
53,5P,15180.1,15181.1,15181.2,15180.2,15178.3,15175.3
54,5P,15178.1,15179.1,15179.2,15178.2,15176.3,15173.4
55,5P,15175.9,15177,15177.1,15176.2,15174.2,15171.3
56,5P,15173.8,15174.8,15174.9,15174,15172.1,15169.2
57,5P,15171.5,15172.6,15172.7,15171.8,15169.9,15167.1
58,5P,15169.1,15170.3,15170.4,15169.5,15167.7,15164.8
59,5P,15166.7,15167.9,15168,15167.2,15165.3,15162.5
60,5P,15164.3,15165.4,15165.6,15164.8,15162.9,15160.1
61,5P,15161.7,15162.9,15163.1,15162.3,15160.5,15157.7
62,5P,15159.1,15160.3,15160.5,15159.7,15157.9,15155.1
63,5P,15156.4,15157.6,15157.8,15157,15155.3,15152.5
64,5P,15153.6,15154.8,15155.1,15154.3,15152.6,15149.8
65,5P,15150.7,15152,15152.3,15151.5,15149.8,15147.1
66,5P,15147.8,15149.1,15149.4,15148.7,15147,15144.3
67,5P,15144.8,15146.1,15146.4,15145.7,15144,15141.4
68,5P,15141.7,15143.1,15143.4,15142.7,15141,15138.4
69,5P,15138.6,15139.9,15140.3,15139.6,15138,15135.3
70,5P,15135.4,15136.7,15137.1,15136.5,15134.8,15132.2
71,5P,15132.1,15133.5,15133.9,15133.2,15131.6,15129
72,5P,15128.7,15130.1,15130.5,15129.9,15128.4,15125.8
73,5P,15125.3,15126.7,15127.1,15126.6,15125,15122.4
74,5P,15121.8,15123.2,15123.7,15123.1,15121.6,15119
75,5P,15118.2,15119.7,15120.1,15119.6,15118.1,15115.5
76,5P,15114.6,15116,15116.5,15116,15114.5,15112
77,5P,15110.8,15112.3,15112.8,15112.3,15110.8,15108.4
78,5P,15107,15108.6,15109.1,15108.6,15107.1,15104.7
79,5P,15103.2,15104.7,15105.2,15104.8,15103.3,15100.9
80,5P,15099.2,15100.8,15101.3,15100.9,15099.5,15097
81,5P,15095.2,15096.8,15097.4,15096.9,15095.5,15093.1
82,5P,15091.1,15092.7,15093.3,15092.9,15091.5,15089.1
83,5P,15087,15088.6,15089.2,15088.8,15087.4,15085
84,5P,15082.7,15084.4,15085,15084.6,15083.3,15080.9
85,5P,15078.4,15080.1,15080.7,15080.4,15079,15076.7
86,5P,15074,15075.7,15076.4,15076,15074.7,15072.4
87,5P,15069.6,15071.3,15072,15071.6,15070.3,15068.1
88,5P,15065.1,15066.8,15067.5,15067.2,15065.9,15063.6
89,5P,15060.5,15062.2,15062.9,15062.6,15061.4,15059.1
90,5P,15055.8,15057.5,15058.3,15058,15056.8,15054.5
91,5P,15051,15052.8,15053.6,15053.3,15052.1,15049.9
92,5P,15046.2,15048,15048.8,15048.6,15047.4,15045.2
93,5P,15041.3,15043.1,15043.9,15043.7,15042.6,15040.4
94,5P,15036.4,15038.2,15039,15038.8,15037.7,15035.5
95,5P,15031.3,15033.2,15034,15033.9,15032.7,15030.6
96,5P,15026.2,15028.1,15028.9,15028.8,15027.7,15025.5
97,5P,15021,15022.9,15023.8,15023.7,15022.6,15020.5
98,5P,15015.8,15017.7,15018.6,15018.5,15017.4,15015.3
99,5P,15010.4,15012.4,15013.3,15013.2,15012.1,15010.1
100,5P,15005,15007,15007.9,15007.9,15006.8,15004.7
101,5P,14999.6,15001.5,15002.5,15002.4,15001.4,14999.4
102,5P,14994,14996,14997,14997,14995.9,14993.9
103,5P,14988.4,14990.4,14991.4,14991.4,14990.4,14988.4
104,5P,14982.7,14984.7,14985.7,14985.8,14984.8,14982.8
105,5P,14976.9,14979,14980,14980,14979.1,14977.2
106,5P,14971.1,14973.1,14974.2,14974.3,14973.3,14971.4
107,5P,14965.2,14967.3,14968.3,14968.4,14967.5,14965.7
108,5P,14959.2,14961.3,14962.4,14962.5,14961.6,14959.8
109,5P,14953.1,14955.2,14956.4,14956.5,14955.6,14953.9
110,5P,14947,14949.1,14950.3,14950.4,14949.6,14948
111,5P,14940.8,14943,14944.1,14944.2,14943.5,14941.9
112,5P,14934.5,14936.7,14937.9,14938,14937.3,14935.9
113,5P,14928.2,14930.4,14931.5,14931.7,14931.1,14929.7
114,5P,14921.7,14924,14925.2,14925.4,14924.8,14923.6
115,5P,14915.3,14917.5,14918.7,14919,14918.4,14917.3
116,5P,14908.7,14910.9,14912.2,14912.5,14912.1,14911
117,5P,14902,14904.3,14905.6,14905.9,14905.6,14904.7
118,5P,14895.3,14897.6,14898.9,14899.3,14899.1,14898.3
119,5P,14888.5,14890.8,14892.1,14892.7,14892.6,14891.9
120,5P,14881.7,14884,14885.3,14885.9,14886,14885.4
121,5P,14874.8,14877.1,14878.5,14879.2,14879.3,14878.9
122,5P,14867.9,14870.1,14871.5,14872.4,14872.7,14872.4
123,5P,14860.9,14863,14864.6,14865.5,14865.9,14865.8
124,5P,14853.8,14855.9,14857.6,14858.7,14859.2,14859.1
125,5P,14846.8,14848.8,14850.5,14851.7,14852.4,14852.5
126,5P,14839.7,14841.6,14843.4,14844.8,14845.5,14845.8
127,5P,14832.6,14834.5,14836.3,14837.8,14838.7,14839
128,5P,14825.4,14827.3,14829.2,14830.8,14831.8,14832.2
129,5P,14818.3,14820.2,14822.1,14823.7,14824.9,14825.4
130,5P,14811.2,14813.1,14814.9,14816.7,14817.9,14818.6
131,5P,14804,14805.9,14807.8,14809.6,14810.9,14811.7
132,5P,14796.9,14798.8,14800.7,14802.5,14803.9,14804.8
133,5P,14789.7,14791.6,14793.5,14795.4,14796.9,14797.9
134,5P,14782.6,14784.5,14786.4,14788.2,14789.8,14791
135,5P,14775.5,14777.4,14779.2,14781.1,14782.8,14784
136,5P,14768.3,14770.2,14772.1,14774,14775.7,14777
137,5P,14761.2,14763.1,14765,14766.8,14768.6,14770
138,5P,14754,14755.9,14757.8,14759.7,14761.5,14763
139,5P,14746.9,14748.8,14750.7,14752.5,14754.4,14755.9
140,5P,14739.7,14741.6,14743.5,14745.4,14747.3,14748.9
141,5P,14732.6,14734.5,14736.4,14738.3,14740.1,14741.8
142,5P,14725.5,14727.4,14729.3,14731.1,14733,14734.7
143,5P,14718.3,14720.2,14722.1,14724,14725.8,14727.6
144,5P,14711.2,14713.1,14715,14716.8,14718.7,14720.5
145,5P,14704,14705.9,14707.8,14709.7,14711.6,14713.4
146,5P,14696.9,14698.8,14700.7,14702.6,14704.4,14706.2
147,5P,14689.8,14691.7,14693.5,14695.4,14697.3,14699.1
148,5P,14682.6,14684.5,14686.4,14688.3,14690.1,14692
149,5P,14675.5,14677.4,14679.3,14681.1,14683,14684.8
150,5P,14668.3,14670.2,14672.1,14674,14675.8,14677.7
151,5P,14661.2,14663.1,14665,14666.8,14668.7,14670.5
152,5P,14654.1,14656,14657.8,14659.7,14661.6,14663.4
153,5P,14646.9,14648.8,14650.7,14652.6,14654.4,14656.3
154,5P,14639.8,14641.7,14643.6,14645.4,14647.3,14649.1
155,5P,14632.6,14634.5,14636.4,14638.3,14640.1,14642
156,5P,14625.5,14627.4,14629.3,14631.1,14633,14634.8
157,5P,14618.3,14620.3,14622.1,14624,14625.9,14627.7
158,5P,14611.2,14613.1,14615,14616.9,14618.7,14620.6
159,5P,14604.1,14606,14607.9,14609.7,14611.6,14613.4
160,5P,14596.9,14598.8,14600.7,14602.6,14604.4,14606.3
161,5P,14589.8,14591.7,14593.6,14595.4,14597.3,14599.1
162,5P,14582.6,14584.5,14586.4,14588.3,14590.1,14592
163,5P,14575.5,14577.4,14579.3,14581.2,14583,14584.8
164,5P,14568.4,14570.3,14572.1,14574,14575.9,14577.7
165,5P,14561.2,14563.1,14565,14566.9,14568.7,14570.6
166,5P,14554.1,14556,14557.9,14559.7,14561.6,14563.4
167,5P,14546.9,14548.8,14550.7,14552.6,14554.4,14556.3
168,5P,14539.8,14541.7,14543.6,14545.5,14547.3,14549.1
169,5P,14532.7,14534.6,14536.4,14538.3,14540.2,14542
170,5P,14525.5,14527.4,14529.3,14531.2,14533,14534.9
171,5P,14518.4,14520.3,14522.2,14524,14525.9,14527.7
172,5P,14511.2,14513.1,14515,14516.9,14518.7,14520.6
173,5P,14504.1,14506,14507.9,14509.7,14511.6,14513.4
174,5P,14496.9,14498.9,14500.7,14502.6,14504.5,14506.3
175,5P,14489.8,14491.7,14493.6,14495.5,14497.3,14499.1
176,5P,14482.7,14484.6,14486.5,14488.3,14490.2,14492
177,5P,14475.5,14477.4,14479.3,14481.2,14483,14484.9
178,5P,14468.4,14470.3,14472.2,14474,14475.9,14477.7
179,5P,14461.2,14463.1,14465,14466.9,14468.7,14470.6
180,5P,14454.1,14456,14457.9,14459.8,14461.6,14463.4
181,5P,14447,14448.9,14450.7,14452.6,14454.5,14456.3
182,5P,14439.8,14441.7,14443.6,14445.5,14447.3,14449.1
183,5P,14432.7,14434.6,14436.5,14438.3,14440.2,14442
184,5P,14425.5,14427.4,14429.3,14431.2,14433,14434.9
185,5P,14418.4,14420.3,14422.2,14424,14425.9,14427.7
186,5P,14411.3,14413.2,14415,14416.9,14418.8,14420.6
187,5P,14404.1,14406,14407.9,14409.8,14411.6,14413.4
188,5P,14397,14398.9,14400.8,14402.6,14404.5,14406.3
189,5P,14389.8,14391.7,14393.6,14395.5,14397.3,14399.2
190,5P,14382.7,14384.6,14386.5,14388.3,14390.2,14392
191,5P,14375.6,14377.5,14379.3,14381.2,14383,14384.9
192,5P,14368.4,14370.3,14372.2,14374.1,14375.9,14377.7
193,5P,14361.3,14363.2,14365.1,14366.9,14368.8,14370.6
194,5P,14354.1,14356,14357.9,14359.8,14361.6,14363.4
195,5P,14347,14348.9,14350.8,14352.6,14354.5,14356.3
196,5P,14339.8,14341.7,14343.6,14345.5,14347.3,14349.2
197,5P,14332.7,14334.6,14336.5,14338.4,14340.2,14342
198,5P,14325.6,14327.5,14329.3,14331.2,14333.1,14334.9
199,5P,14318.4,14320.3,14322.2,14324.1,14325.9,14327.7
200,5P,14311.3,14313.2,14315.1,14316.9,14318.8,14320.6
201,5P,14304.1,14306,14307.9,14309.8,14311.6,14313.5
202,5P,14297,14298.9,14300.8,14302.6,14304.5,14306.3
203,5P,14289.9,14291.8,14293.6,14295.5,14297.3,14299.2
204,5P,14282.7,14284.6,14286.5,14288.4,14290.2,14292
205,5P,14275.6,14277.5,14279.4,14281.2,14283.1,14284.9
206,5P,14268.4,14270.3,14272.2,14274.1,14275.9,14277.7
207,5P,14261.3,14263.2,14265.1,14266.9,14268.8,14270.6
208,5P,14254.2,14256.1,14257.9,14259.8,14261.6,14263.5
209,5P,14247,14248.9,14250.8,14252.7,14254.5,14256.3
210,5P,14239.9,14241.8,14243.7,14245.5,14247.4,14249.2
211,5P,14232.7,14234.6,14236.5,14238.4,14240.2,14242
212,5P,14225.6,14227.5,14229.4,14231.2,14233.1,14234.9
213,5P,14218.4,14220.4,14222.2,14224.1,14225.9,14227.8
214,5P,14211.3,14213.2,14215.1,14217,14218.8,14220.6
215,5P,14204.2,14206.1,14208,14209.8,14211.6,14213.5
216,5P,14197,14198.9,14200.8,14202.7,14204.5,14206.3
217,5P,14189.9,14191.8,14193.7,14195.5,14197.4,14199.2
218,5P,14182.7,14184.6,14186.5,14188.4,14190.2,14192
219,5P,14175.6,14177.5,14179.4,14181.2,14183.1,14184.9
220,5P,14168.5,14170.4,14172.2,14174.1,14175.9,14177.8
221,5P,14161.3,14163.2,14165.1,14167,14168.8,14170.6
222,5P,14154.2,14156.1,14158,14159.8,14161.7,14163.5
223,5P,14147,14148.9,14150.8,14152.7,14154.5,14156.3
224,5P,14139.9,14141.8,14143.7,14145.5,14147.4,14149.2
225,5P,14132.8,14134.7,14136.5,14138.4,14140.2,14142
226,5P,14125.6,14127.5,14129.4,14131.3,14133.1,14134.9
227,5P,14118.5,14120.4,14122.3,14124.1,14125.9,14127.8
228,5P,14111.3,14113.2,14115.1,14117,14118.8,14120.6
229,5P,14104.2,14106.1,14108,14109.8,14111.7,14113.5
230,5P,14097,14099,14100.8,14102.7,14104.5,14106.3
231,5P,14089.9,14091.8,14093.7,14095.5,14097.4,14099.2
232,5P,14082.8,14084.7,14086.6,14088.4,14090.2,14092.1
233,5P,14075.6,14077.5,14079.4,14081.3,14083.1,14084.9
234,5P,14068.5,14070.4,14072.3,14074.1,14076,14077.8
235,5P,14061.3,14063.2,14065.1,14067,14068.8,14070.6
236,5P,14054.2,14056.1,14058,14059.8,14061.7,14063.5
237,5P,14047.1,14049,14050.8,14052.7,14054.5,14056.3
238,5P,14039.9,14041.8,14043.7,14045.6,14047.4,14049.2
239,5P,14032.8,14034.7,14036.6,14038.4,14040.3,14042.1
240,5P,14025.6,14027.5,14029.4,14031.3,14033.1,14034.9
241,5P,14018.5,14020.4,14022.3,14024.1,14026,14027.8
242,5P,14011.4,14013.3,14015.1,14017,14018.8,14020.6
243,5P,14004.2,14006.1,14008,14009.9,14011.7,14013.5
244,5P,13997.1,13999,14000.9,14002.7,14004.5,14006.3
245,5P,13989.9,13991.8,13993.7,13995.6,13997.4,13999.2
246,5P,13982.8,13984.7,13986.6,13988.4,13990.3,13992.1
247,5P,13975.6,13977.6,13979.4,13981.3,13983.1,13984.9
248,5P,13968.5,13970.4,13972.3,13974.1,13976,13977.8
249,5P,13961.4,13963.3,13965.2,13967,13968.8,13970.6
250,5P,13954.2,13956.1,13958,13959.9,13961.7,13963.5
251,5P,13947.1,13949,13950.9,13952.7,13954.6,13956.4
252,5P,13939.9,13941.8,13943.7,13945.6,13947.4,13949.2
253,5P,13932.8,13934.7,13936.6,13938.4,13940.3,13942.1
254,5P,13925.7,13927.6,13929.4,13931.3,13933.1,13934.9
255,5P,13918.5,13920.4,13922.3,13924.2,13926,13927.8
256,5P,13911.4,13913.3,13915.2,13917,13918.8,13920.6
257,5P,13904.2,13906.1,13908,13909.9,13911.7,13913.5
258,5P,13897.1,13899,13900.9,13902.7,13904.6,13906.4
259,5P,13890,13891.9,13893.7,13895.6,13897.4,13899.2
260,5P,13882.8,13884.7,13886.6,13888.5,13890.3,13892.1
261,5P,13875.7,13877.6,13879.5,13881.3,13883.1,13884.9
262,5P,13868.5,13870.4,13872.3,13874.2,13876,13877.8
263,5P,13861.4,13863.3,13865.2,13867,13868.9,13870.7
264,5P,13854.2,13856.2,13858,13859.9,13861.7,13863.5
265,5P,13847.1,13849,13850.9,13852.7,13854.6,13856.4
266,5P,13840,13841.9,13843.8,13845.6,13847.4,13849.2
267,5P,13832.8,13834.7,13836.6,13838.5,13840.3,13842.1
268,5P,13825.7,13827.6,13829.5,13831.3,13833.1,13834.9
269,5P,13818.5,13820.4,13822.3,13824.2,13826,13827.8
270,5P,13811.4,13813.3,13815.2,13817,13818.9,13820.7
275,5P,13775.7,13777.6,13779.5,13781.3,13783.2,13785
280,5P,13740,13741.9,13743.8,13745.6,13747.4,13749.2
285,5P,13704.3,13706.2,13708.1,13709.9,13711.7,13713.5
290,5P,13668.6,13670.5,13672.4,13674.2,13676,13677.8
295,5P,13632.9,13634.8,13636.7,13638.5,13640.3,13642.1
300,5P,13597.2,13599.1,13601,13602.8,13604.6,13606.4
305,5P,13561.5,13563.4,13565.2,13567.1,13568.9,13570.7
310,5P,13525.8,13527.7,13529.5,13531.4,13533.2,13535
315,5P,13490,13492,13493.8,13495.7,13497.5,13499.3
320,5P,13454.3,13456.3,13458.1,13460,13461.8,13463.6
325,5P,13418.6,13420.5,13422.4,13424.3,13426.1,13427.9
330,5P,13382.9,13384.8,13386.7,13388.6,13390.4,13392.1
335,5P,13347.2,13349.1,13351,13352.9,13354.7,13356.4
340,5P,13311.5,13313.4,13315.3,13317.1,13319,13320.7
345,5P,13275.8,13277.7,13279.6,13281.4,13283.2,13285
350,5P,13240.1,13242,13243.9,13245.7,13247.5,13249.3
355,5P,13204.4,13206.3,13208.2,13210,13211.8,13213.6
360,5P,13168.7,13170.6,13172.5,13174.3,13176.1,13177.9
365,5P,13133,13134.9,13136.8,13138.6,13140.4,13142.2
370,5P,13097.3,13099.2,13101.1,13102.9,13104.7,13106.5
375,5P,13061.6,13063.5,13065.4,13067.2,13069,13070.8
380,5P,13025.9,13027.8,13029.7,13031.5,13033.3,13035
385,5P,12990.2,12992.1,12994,12995.8,12997.6,12999.3
390,5P,12954.5,12956.4,12958.3,12960.1,12961.9,12963.6
395,5P,12918.8,12920.7,12922.5,12924.4,12926.2,12927.9
400,5P,12883.1,12885,12886.8,12888.7,12890.5,12892.2
405,5P,12847.3,12849.3,12851.1,12853,12854.8,12856.5
410,5P,12811.6,12813.6,12815.4,12817.3,12819,12820.8
415,5P,12775.9,12777.9,12779.7,12781.6,12783.3,12785.1
420,5P,12740.2,12742.1,12744,12745.8,12747.6,12749.4
425,5P,12704.5,12706.4,12708.3,12710.1,12711.9,12713.7
430,5P,12668.8,12670.7,12672.6,12674.4,12676.2,12678
435,5P,12633.1,12635,12636.9,12638.7,12640.5,12642.2
440,5P,12597.4,12599.3,12601.2,12603,12604.8,12606.5
445,5P,12561.7,12563.6,12565.5,12567.3,12569.1,12570.8
450,5P,12526,12527.9,12529.8,12531.6,12533.4,12535.1
455,5P,12490.3,12492.2,12494.1,12495.9,12497.7,12499.4
460,5P,12454.6,12456.5,12458.4,12460.2,12462,12463.7
465,5P,12418.9,12420.8,12422.7,12424.5,12426.3,12428
470,5P,12383.2,12385.1,12387,12388.8,12390.6,12392.3
475,5P,12347.5,12349.4,12351.3,12353.1,12354.8,12356.6
480,5P,12311.8,12313.7,12315.5,12317.4,12319.1,12320.9
485,5P,12276.1,12278,12279.8,12281.7,12283.4,12285.2
490,5P,12240.4,12242.3,12244.1,12246,12247.7,12249.4
495,5P,12204.6,12206.6,12208.4,12210.3,12212,12213.7
500,5P,12168.9,12170.9,12172.7,12174.5,12176.3,12178
505,5P,12133.2,12135.2,12137,12138.8,12140.6,12142.3
510,5P,12097.5,12099.4,12101.3,12103.1,12104.9,12106.6
515,5P,12061.8,12063.7,12065.6,12067.4,12069.2,12070.9
520,5P,12026.1,12028,12029.9,12031.7,12033.5,12035.2
525,5P,11990.4,11992.3,11994.2,11996,11997.8,11999.5
530,5P,11954.7,11956.6,11958.5,11960.3,11962.1,11963.8
535,5P,11919,11920.9,11922.8,11924.6,11926.4,11928.1
540,5P,11883.3,11885.2,11887.1,11888.9,11890.6,11892.3
545,5P,11847.6,11849.5,11851.4,11853.2,11854.9,11856.6
550,5P,11811.9,11813.8,11815.7,11817.5,11819.2,11820.9
555,5P,11776.2,11778.1,11780,11781.8,11783.5,11785.2
560,5P,11740.5,11742.4,11744.3,11746.1,11747.8,11749.5
565,5P,11704.8,11706.7,11708.6,11710.4,11712.1,11713.8
570,5P,11669.1,11671,11672.8,11674.7,11676.4,11678.1
575,5P,11633.4,11635.3,11637.1,11638.9,11640.7,11642.4
580,5P,11597.6,11599.6,11601.4,11603.2,11605,11606.7
585,5P,11561.9,11563.9,11565.7,11567.5,11569.3,11571
590,5P,11526.2,11528.2,11530,11531.8,11533.6,11535.3
595,5P,11490.5,11492.5,11494.3,11496.1,11497.9,11499.5
600,5P,11454.8,11456.8,11458.6,11460.4,11462.2,11463.8
605,5P,11419.1,11421,11422.9,11424.7,11426.4,11428.1
610,5P,11383.4,11385.3,11387.2,11389,11390.7,11392.4
615,5P,11347.7,11349.6,11351.5,11353.3,11355,11356.7
620,5P,11312,11313.9,11315.8,11317.6,11319.3,11321
625,5P,11276.3,11278.2,11280.1,11281.9,11283.6,11285.3
630,5P,11240.6,11242.5,11244.4,11246.2,11247.9,11249.6
635,5P,11204.9,11206.8,11208.7,11210.5,11212.2,11213.9
640,5P,11169.2,11171.1,11173,11174.8,11176.5,11178.2
645,5P,11133.5,11135.4,11137.3,11139.1,11140.8,11142.4
650,5P,11097.8,11099.7,11101.6,11103.4,11105.1,11106.7
655,5P,11062.1,11064,11065.9,11067.6,11069.4,11071
660,5P,11026.4,11028.3,11030.1,11031.9,11033.7,11035.3
665,5P,10990.7,10992.6,10994.4,10996.2,10998,10999.6
670,5P,10954.9,10956.9,10958.7,10960.5,10962.2,10963.9
675,5P,10919.2,10921.2,10923,10924.8,10926.5,10928.2
680,5P,10883.5,10885.5,10887.3,10889.1,10890.8,10892.5
685,5P,10847.8,10849.8,10851.6,10853.4,10855.1,10856.8
690,5P,10812.1,10814.1,10815.9,10817.7,10819.4,10821.1
695,5P,10776.4,10778.3,10780.2,10782,10783.7,10785.4
700,5P,10740.7,10742.6,10744.5,10746.3,10748,10749.6
705,5P,10705,10706.9,10708.8,10710.6,10712.3,10713.9
710,5P,10669.3,10671.2,10673.1,10674.9,10676.6,10678.2
715,5P,10633.6,10635.5,10637.4,10639.2,10640.9,10642.5
720,5P,10597.9,10599.8,10601.7,10603.5,10605.2,10606.8
725,5P,10562.2,10564.1,10566,10567.8,10569.5,10571.1
730,5P,10526.5,10528.4,10530.3,10532,10533.8,10535.4
735,5P,10490.8,10492.7,10494.6,10496.3,10498,10499.7
740,5P,10455.1,10457,10458.9,10460.6,10462.3,10464
745,5P,10419.4,10421.3,10423.2,10424.9,10426.6,10428.3
750,5P,10383.7,10385.6,10387.4,10389.2,10390.9,10392.5
755,5P,10348,10349.9,10351.7,10353.5,10355.2,10356.8
760,5P,10312.2,10314.2,10316,10317.8,10319.5,10321.1
765,5P,10276.5,10278.5,10280.3,10282.1,10283.8,10285.4
770,5P,10240.8,10242.8,10244.6,10246.4,10248.1,10249.7
775,5P,10205.1,10207.1,10208.9,10210.7,10212.4,10214
780,5P,10169.4,10171.4,10173.2,10175,10176.7,10178.3
785,5P,10133.7,10135.7,10137.5,10139.3,10141,10142.6
790,5P,10098,10099.9,10101.8,10103.6,10105.3,10106.9
795,5P,10062.3,10064.2,10066.1,10067.9,10069.6,10071.2
800,5P,10026.6,10028.5,10030.4,10032.2,10033.8,10035.5
805,5P,9990.9,9992.8,9994.7,9996.5,9998.1,9999.7
810,5P,9955.2,9957.1,9959,9960.7,9962.4,9964
815,5P,9919.5,9921.4,9923.3,9925,9926.7,9928.3
820,5P,9883.8,9885.7,9887.6,9889.3,9891,9892.6
825,5P,9848.1,9850,9851.9,9853.6,9855.3,9856.9
830,5P,9812.4,9814.3,9816.2,9817.9,9819.6,9821.2
835,5P,9776.7,9778.6,9780.5,9782.2,9783.9,9785.5
840,5P,9741,9742.9,9744.7,9746.5,9748.2,9749.8
845,5P,9705.3,9707.2,9709,9710.8,9712.5,9714.1
850,5P,9669.5,9671.5,9673.3,9675.1,9676.8,9678.4
855,5P,9633.8,9635.8,9637.6,9639.4,9641.1,9642.6
860,5P,9598.1,9600.1,9601.9,9603.7,9605.4,9606.9
865,5P,9562.4,9564.4,9566.2,9568,9569.6,9571.2
870,5P,9526.7,9528.7,9530.5,9532.3,9533.9,9535.5
875,5P,9491,9493,9494.8,9496.6,9498.2,9499.8
880,5P,9455.3,9457.3,9459.1,9460.9,9462.5,9464.1
885,5P,9419.6,9421.5,9423.4,9425.2,9426.8,9428.4
890,5P,9383.9,9385.8,9387.7,9389.4,9391.1,9392.7
895,5P,9348.2,9350.1,9352,9353.7,9355.4,9357
900,5P,9312.5,9314.4,9316.3,9318,9319.7,9321.3
905,5P,9276.8,9278.7,9280.6,9282.3,9284,9285.6
910,5P,9241.1,9243,9244.9,9246.6,9248.3,9249.8
915,5P,9205.4,9207.3,9209.2,9210.9,9212.6,9214.1
920,5P,9169.7,9171.6,9173.5,9175.2,9176.9,9178.4
925,5P,9134,9135.9,9137.7,9139.5,9141.2,9142.7
930,5P,9098.3,9100.2,9102,9103.8,9105.4,9107
935,5P,9062.5,9064.5,9066.3,9068.1,9069.7,9071.3
940,5P,9026.8,9028.8,9030.6,9032.4,9034,9035.6
945,5P,8991.1,8993.1,8994.9,8996.7,8998.3,8999.9
950,5P,8955.4,8957.4,8959.2,8961,8962.6,8964.2
955,5P,8919.7,8921.7,8923.5,8925.3,8926.9,8928.5
960,5P,8884,8886,8887.8,8889.6,8891.2,8892.8
965,5P,8848.3,8850.3,8852.1,8853.8,8855.5,8857
970,5P,8812.6,8814.6,8816.4,8818.1,8819.8,8821.3
975,5P,8776.9,8778.8,8780.7,8782.4,8784.1,8785.6
