Ullage  (cm.),Tank,-1,0,1,2,3,4
33,4S,15207.6,15207.8,15206.8,15204.9,15202.1,15198.4
34,4S,15207.4,15207.4,15206.4,15204.4,15201.4,15197.6
35,4S,15207.1,15207,15205.9,15203.7,15200.6,15196.6
36,4S,15206.7,15206.6,15205.4,15203.1,15199.8,15195.6
37,4S,15206.2,15206,15204.7,15202.3,15198.9,15194.6
38,4S,15205.7,15205.4,15204,15201.5,15198,15193.5
39,4S,15205.1,15204.7,15203.2,15200.6,15197,15192.4
40,4S,15204.5,15204,15202.4,15199.7,15195.9,15191.1
41,4S,15203.7,15203.2,15201.5,15198.7,15194.8,15189.9
42,4S,15202.9,15202.2,15200.5,15197.6,15193.6,15188.5
43,4S,15202,15201.3,15199.4,15196.4,15192.3,15187.1
44,4S,15201.1,15200.2,15198.2,15195.2,15191,15185.7
45,4S,15200.1,15199.1,15197,15193.8,15189.6,15184.2
46,4S,15199,15197.9,15195.7,15192.5,15188.1,15182.6
47,4S,15197.8,15196.6,15194.4,15191,15186.5,15180.9
48,4S,15196.5,15195.3,15192.9,15189.5,15184.9,15179.2
49,4S,15195.2,15193.9,15191.4,15187.9,15183.2,15177.4
50,4S,15193.8,15192.4,15189.8,15186.2,15181.4,15175.5
51,4S,15192.4,15190.8,15188.2,15184.4,15179.6,15173.6
52,4S,15190.8,15189.2,15186.5,15182.6,15177.6,15171.6
53,4S,15189.2,15187.5,15184.7,15180.7,15175.7,15169.5
54,4S,15187.5,15185.7,15182.8,15178.7,15173.6,15167.3
55,4S,15185.8,15183.9,15180.8,15176.7,15171.4,15165.1
56,4S,15183.9,15181.9,15178.8,15174.6,15169.2,15162.8
57,4S,15182,15179.9,15176.7,15172.4,15167,15160.4
58,4S,15180.1,15177.9,15174.5,15170.1,15164.6,15157.9
59,4S,15178,15175.7,15172.3,15167.8,15162.2,15155.4
60,4S,15175.9,15173.5,15170,15165.4,15159.7,15152.8
61,4S,15173.7,15171.2,15167.6,15162.9,15157.1,15150.1
62,4S,15171.4,15168.8,15165.2,15160.3,15154.4,15147.4
63,4S,15169.1,15166.4,15162.6,15157.7,15151.7,15144.6
64,4S,15166.7,15163.9,15160,15155,15148.9,15141.7
65,4S,15164.2,15161.3,15157.3,15152.2,15146,15138.7
66,4S,15161.6,15158.7,15154.6,15149.4,15143.1,15135.7
67,4S,15159,15155.9,15151.8,15146.5,15140.1,15132.6
68,4S,15156.3,15153.1,15148.9,15143.5,15137,15129.4
69,4S,15153.5,15150.3,15145.9,15140.4,15133.8,15126.1
70,4S,15150.7,15147.3,15142.9,15137.3,15130.6,15122.8
71,4S,15147.7,15144.3,15139.7,15134.1,15127.3,15119.4
72,4S,15144.7,15141.2,15136.6,15130.8,15123.9,15115.9
73,4S,15141.7,15138,15133.3,15127.4,15120.5,15112.4
74,4S,15138.5,15134.8,15130,15124,15116.9,15108.8
75,4S,15135.3,15131.5,15126.5,15120.5,15113.3,15105.1
76,4S,15132,15128.1,15123.1,15116.9,15109.7,15101.3
77,4S,15128.6,15124.6,15119.5,15113.3,15105.9,15097.5
78,4S,15125.2,15121.1,15115.9,15109.6,15102.1,15093.6
79,4S,15121.7,15117.5,15112.2,15105.8,15098.2,15089.6
80,4S,15118.1,15113.8,15108.4,15101.9,15094.3,15085.5
81,4S,15114.5,15110.1,15104.6,15098,15090.2,15081.4
82,4S,15110.7,15106.3,15100.7,15093.9,15086.1,15077.2
83,4S,15106.9,15102.4,15096.7,15089.9,15081.9,15072.9
84,4S,15103.1,15098.4,15092.6,15085.7,15077.7,15068.5
85,4S,15099.1,15094.4,15088.5,15081.5,15073.4,15064.1
86,4S,15095.1,15090.2,15084.3,15077.2,15069,15059.6
87,4S,15091,15086.1,15080,15072.8,15064.5,15055.1
88,4S,15086.8,15081.8,15075.6,15068.3,15059.9,15050.4
89,4S,15082.6,15077.5,15071.2,15063.8,15055.3,15045.7
90,4S,15078.3,15073.1,15066.7,15059.2,15050.6,15040.9
91,4S,15073.9,15068.6,15062.1,15054.5,15045.9,15036
92,4S,15069.5,15064,15057.5,15049.8,15041,15031.1
93,4S,15064.9,15059.4,15052.7,15045,15036.1,15026.1
94,4S,15060.3,15054.7,15048,15040.1,15031.1,15021
95,4S,15055.7,15049.9,15043.1,15035.1,15026.1,15015.9
96,4S,15050.9,15045.1,15038.2,15030.1,15020.9,15010.6
97,4S,15046.1,15040.2,15033.1,15025,15015.7,15005.4
98,4S,15041.2,15035.2,15028.1,15019.8,15010.5,15000
99,4S,15036.2,15030.1,15022.9,15014.6,15005.1,14994.5
100,4S,15031.2,15025,15017.7,15009.2,14999.7,14989
101,4S,15026.1,15019.8,15012.4,15003.8,14994.2,14983.4
102,4S,15020.9,15014.5,15007,14998.4,14988.6,14977.8
103,4S,15015.6,15009.1,15001.5,14992.8,14983,14972.1
104,4S,15010.3,15003.7,14996,14987.2,14977.3,14966.3
105,4S,15004.9,14998.2,14990.4,14981.5,14971.5,14960.5
106,4S,14999.4,14992.6,14984.8,14975.7,14965.6,14954.6
107,4S,14993.9,14987,14979,14969.9,14959.7,14948.6
108,4S,14988.2,14981.3,14973.2,14964,14953.7,14942.6
109,4S,14982.5,14975.5,14967.3,14958,14947.6,14936.6
110,4S,14976.8,14969.6,14961.3,14952,14941.5,14930.4
111,4S,14970.9,14963.7,14955.3,14945.8,14935.3,14924.3
112,4S,14965,14957.7,14949.2,14939.6,14929.1,14918
113,4S,14959,14951.6,14943,14933.4,14922.8,14911.8
114,4S,14953,14945.4,14936.8,14927,14916.4,14905.4
115,4S,14946.8,14939.2,14930.5,14920.6,14910,14899.1
116,4S,14940.6,14932.9,14924.1,14914.1,14903.6,14892.6
117,4S,14934.3,14926.5,14917.6,14907.6,14897,14886.2
118,4S,14928,14920.1,14911,14901,14890.5,14879.7
119,4S,14921.6,14913.6,14904.4,14894.4,14883.9,14873.1
120,4S,14915.1,14907,14897.7,14887.7,14877.2,14866.5
121,4S,14908.5,14900.3,14891,14880.9,14870.5,14859.9
122,4S,14901.9,14893.6,14884.2,14874.1,14863.8,14853.2
123,4S,14895.1,14886.7,14877.3,14867.3,14857,14846.5
124,4S,14888.4,14879.9,14870.3,14860.4,14850.2,14839.8
125,4S,14881.5,14872.9,14863.4,14853.5,14843.4,14833
126,4S,14874.6,14865.9,14856.4,14846.6,14836.5,14826.2
127,4S,14867.7,14858.8,14849.3,14839.6,14829.6,14819.4
128,4S,14860.7,14851.6,14842.2,14832.6,14822.7,14812.5
129,4S,14853.6,14844.5,14835.1,14825.5,14815.7,14805.6
130,4S,14846.6,14837.3,14828,14818.5,14808.7,14798.7
131,4S,14839.5,14830.2,14820.9,14811.4,14801.7,14791.7
132,4S,14832.4,14823.1,14813.7,14804.3,14794.7,14784.8
133,4S,14825.2,14815.9,14806.6,14797.2,14787.6,14777.8
134,4S,14818.1,14808.8,14799.4,14790.1,14780.5,14770.8
135,4S,14811,14801.6,14792.3,14782.9,14773.5,14763.8
136,4S,14803.8,14794.5,14785.2,14775.8,14766.4,14756.7
137,4S,14796.7,14787.4,14778,14768.7,14759.2,14749.7
138,4S,14789.5,14780.2,14770.9,14761.5,14752.1,14742.6
139,4S,14782.4,14773.1,14763.7,14754.4,14745,14735.5
140,4S,14775.3,14765.9,14756.6,14747.2,14737.9,14728.4
141,4S,14768.1,14758.8,14749.4,14740.1,14730.7,14721.3
142,4S,14761,14751.6,14742.3,14733,14723.6,14714.2
143,4S,14753.8,14744.5,14735.2,14725.8,14716.4,14707
144,4S,14746.7,14737.4,14728,14718.7,14709.3,14699.9
145,4S,14739.5,14730.2,14720.9,14711.5,14702.2,14692.8
146,4S,14732.4,14723.1,14713.7,14704.4,14695,14685.6
147,4S,14725.3,14715.9,14706.6,14697.2,14687.9,14678.5
148,4S,14718.1,14708.8,14699.5,14690.1,14680.7,14671.4
149,4S,14711,14701.7,14692.3,14683,14673.6,14664.2
150,4S,14703.8,14694.5,14685.2,14675.8,14666.5,14657.1
151,4S,14696.7,14687.4,14678,14668.7,14659.3,14649.9
152,4S,14689.6,14680.2,14670.9,14661.5,14652.2,14642.8
153,4S,14682.4,14673.1,14663.8,14654.4,14645,14635.6
154,4S,14675.3,14666,14656.6,14647.3,14637.9,14628.5
155,4S,14668.1,14658.8,14649.5,14640.1,14630.7,14621.4
156,4S,14661,14651.7,14642.3,14633,14623.6,14614.2
157,4S,14653.9,14644.5,14635.2,14625.8,14616.5,14607.1
158,4S,14646.7,14637.4,14628,14618.7,14609.3,14599.9
159,4S,14639.6,14630.2,14620.9,14611.5,14602.2,14592.8
160,4S,14632.4,14623.1,14613.8,14604.4,14595,14585.6
161,4S,14625.3,14616,14606.6,14597.3,14587.9,14578.5
162,4S,14618.1,14608.8,14599.5,14590.1,14580.8,14571.4
163,4S,14611,14601.7,14592.3,14583,14573.6,14564.2
164,4S,14603.9,14594.5,14585.2,14575.8,14566.5,14557.1
165,4S,14596.7,14587.4,14578.1,14568.7,14559.3,14549.9
166,4S,14589.6,14580.3,14570.9,14561.6,14552.2,14542.8
167,4S,14582.4,14573.1,14563.8,14554.4,14545,14535.7
168,4S,14575.3,14566,14556.6,14547.3,14537.9,14528.5
169,4S,14568.2,14558.8,14549.5,14540.1,14530.8,14521.4
170,4S,14561,14551.7,14542.4,14533,14523.6,14514.2
171,4S,14553.9,14544.6,14535.2,14525.9,14516.5,14507.1
172,4S,14546.7,14537.4,14528.1,14518.7,14509.3,14499.9
173,4S,14539.6,14530.3,14520.9,14511.6,14502.2,14492.8
174,4S,14532.5,14523.1,14513.8,14504.4,14495.1,14485.7
175,4S,14525.3,14516,14506.6,14497.3,14487.9,14478.5
176,4S,14518.2,14508.8,14499.5,14490.2,14480.8,14471.4
177,4S,14511,14501.7,14492.4,14483,14473.6,14464.2
178,4S,14503.9,14494.6,14485.2,14475.9,14466.5,14457.1
179,4S,14496.7,14487.4,14478.1,14468.7,14459.3,14450
180,4S,14489.6,14480.3,14470.9,14461.6,14452.2,14442.8
181,4S,14482.5,14473.1,14463.8,14454.4,14445.1,14435.7
182,4S,14475.3,14466,14456.7,14447.3,14437.9,14428.5
183,4S,14468.2,14458.9,14449.5,14440.2,14430.8,14421.4
184,4S,14461,14451.7,14442.4,14433,14423.6,14414.2
185,4S,14453.9,14444.6,14435.2,14425.9,14416.5,14407.1
186,4S,14446.8,14437.4,14428.1,14418.7,14409.4,14400
187,4S,14439.6,14430.3,14421,14411.6,14402.2,14392.8
188,4S,14432.5,14423.2,14413.8,14404.5,14395.1,14385.7
189,4S,14425.3,14416,14406.7,14397.3,14387.9,14378.5
190,4S,14418.2,14408.9,14399.5,14390.2,14380.8,14371.4
191,4S,14411.1,14401.7,14392.4,14383,14373.7,14364.2
192,4S,14403.9,14394.6,14385.3,14375.9,14366.5,14357.1
193,4S,14396.8,14387.5,14378.1,14368.7,14359.4,14350
194,4S,14389.6,14380.3,14371,14361.6,14352.2,14342.8
195,4S,14382.5,14373.2,14363.8,14354.5,14345.1,14335.7
196,4S,14375.4,14366,14356.7,14347.3,14337.9,14328.5
197,4S,14368.2,14358.9,14349.5,14340.2,14330.8,14321.4
198,4S,14361.1,14351.7,14342.4,14333,14323.7,14314.3
199,4S,14353.9,14344.6,14335.3,14325.9,14316.5,14307.1
200,4S,14346.8,14337.5,14328.1,14318.8,14309.4,14300
201,4S,14339.6,14330.3,14321,14311.6,14302.2,14292.8
202,4S,14332.5,14323.2,14313.8,14304.5,14295.1,14285.7
203,4S,14325.4,14316,14306.7,14297.3,14287.9,14278.5
204,4S,14318.2,14308.9,14299.6,14290.2,14280.8,14271.4
205,4S,14311.1,14301.8,14292.4,14283.1,14273.7,14264.3
206,4S,14303.9,14294.6,14285.3,14275.9,14266.5,14257.1
207,4S,14296.8,14287.5,14278.1,14268.8,14259.4,14250
208,4S,14289.7,14280.3,14271,14261.6,14252.2,14242.8
209,4S,14282.5,14273.2,14263.9,14254.5,14245.1,14235.7
210,4S,14275.4,14266.1,14256.7,14247.3,14238,14228.6
211,4S,14268.2,14258.9,14249.6,14240.2,14230.8,14221.4
212,4S,14261.1,14251.8,14242.4,14233.1,14223.7,14214.3
213,4S,14254,14244.6,14235.3,14225.9,14216.5,14207.1
214,4S,14246.8,14237.5,14228.1,14218.8,14209.4,14200
215,4S,14239.7,14230.3,14221,14211.6,14202.3,14192.8
216,4S,14232.5,14223.2,14213.9,14204.5,14195.1,14185.7
217,4S,14225.4,14216.1,14206.7,14197.4,14188,14178.6
218,4S,14218.2,14208.9,14199.6,14190.2,14180.8,14171.4
219,4S,14211.1,14201.8,14192.4,14183.1,14173.7,14164.3
220,4S,14204,14194.6,14185.3,14175.9,14166.5,14157.1
221,4S,14196.8,14187.5,14178.2,14168.8,14159.4,14150
222,4S,14189.7,14180.4,14171,14161.7,14152.3,14142.8
223,4S,14182.5,14173.2,14163.9,14154.5,14145.1,14135.7
224,4S,14175.4,14166.1,14156.7,14147.4,14138,14128.6
225,4S,14168.3,14158.9,14149.6,14140.2,14130.8,14121.4
226,4S,14161.1,14151.8,14142.5,14133.1,14123.7,14114.3
227,4S,14154,14144.7,14135.3,14125.9,14116.6,14107.1
228,4S,14146.8,14137.5,14128.2,14118.8,14109.4,14100
229,4S,14139.7,14130.4,14121,14111.7,14102.3,14092.9
230,4S,14132.6,14123.2,14113.9,14104.5,14095.1,14085.7
231,4S,14125.4,14116.1,14106.7,14097.4,14088,14078.6
232,4S,14118.3,14108.9,14099.6,14090.2,14080.8,14071.4
233,4S,14111.1,14101.8,14092.5,14083.1,14073.7,14064.3
234,4S,14104,14094.7,14085.3,14076,14066.6,14057.1
235,4S,14096.8,14087.5,14078.2,14068.8,14059.4,14050
236,4S,14089.7,14080.4,14071,14061.7,14052.3,14042.9
237,4S,14082.6,14073.2,14063.9,14054.5,14045.1,14035.7
238,4S,14075.4,14066.1,14056.8,14047.4,14038,14028.6
239,4S,14068.3,14059,14049.6,14040.2,14030.9,14021.4
240,4S,14061.1,14051.8,14042.5,14033.1,14023.7,14014.3
241,4S,14054,14044.7,14035.3,14026,14016.6,14007.2
242,4S,14046.9,14037.5,14028.2,14018.8,14009.4,14000
243,4S,14039.7,14030.4,14021.1,14011.7,14002.3,13992.9
244,4S,14032.6,14023.3,14013.9,14004.5,13995.1,13985.7
245,4S,14025.4,14016.1,14006.8,13997.4,13988,13978.6
246,4S,14018.3,14009,13999.6,13990.3,13980.9,13971.4
247,4S,14011.2,14001.8,13992.5,13983.1,13973.7,13964.3
248,4S,14004,13994.7,13985.3,13976,13966.6,13957.2
249,4S,13996.9,13987.5,13978.2,13968.8,13959.4,13950
250,4S,13989.7,13980.4,13971.1,13961.7,13952.3,13942.9
251,4S,13982.6,13973.3,13963.9,13954.6,13945.2,13935.7
252,4S,13975.4,13966.1,13956.8,13947.4,13938,13928.6
253,4S,13968.3,13959,13949.6,13940.3,13930.9,13921.5
254,4S,13961.2,13951.8,13942.5,13933.1,13923.7,13914.3
255,4S,13954,13944.7,13935.4,13926,13916.6,13907.2
256,4S,13946.9,13937.6,13928.2,13918.8,13909.4,13900
257,4S,13939.7,13930.4,13921.1,13911.7,13902.3,13892.9
258,4S,13932.6,13923.3,13913.9,13904.6,13895.2,13885.7
259,4S,13925.5,13916.1,13906.8,13897.4,13888,13878.6
260,4S,13918.3,13909,13899.7,13890.3,13880.9,13871.5
261,4S,13911.2,13901.9,13892.5,13883.1,13873.7,13864.3
262,4S,13904,13894.7,13885.4,13876,13866.6,13857.2
263,4S,13896.9,13887.6,13878.2,13868.9,13859.5,13850
264,4S,13889.8,13880.4,13871.1,13861.7,13852.3,13842.9
265,4S,13882.6,13873.3,13863.9,13854.6,13845.2,13835.7
266,4S,13875.5,13866.2,13856.8,13847.4,13838,13828.6
267,4S,13868.3,13859,13849.7,13840.3,13830.9,13821.5
268,4S,13861.2,13851.9,13842.5,13833.2,13823.7,13814.3
269,4S,13854,13844.7,13835.4,13826,13816.6,13807.2
270,4S,13846.9,13837.6,13828.2,13818.9,13809.5,13800
275,4S,13811.2,13801.9,13792.5,13783.2,13773.8,13764.3
280,4S,13775.5,13766.2,13756.8,13747.5,13738,13728.6
285,4S,13739.8,13730.5,13721.1,13711.7,13702.3,13692.9
290,4S,13704.1,13694.8,13685.4,13676,13666.6,13657.2
295,4S,13668.4,13659.1,13649.7,13640.3,13630.9,13621.5
300,4S,13632.7,13623.4,13614,13604.6,13595.2,13585.8
305,4S,13597,13587.6,13578.3,13568.9,13559.5,13550.1
310,4S,13561.3,13551.9,13542.6,13533.2,13523.8,13514.4
315,4S,13525.6,13516.2,13506.9,13497.5,13488.1,13478.7
320,4S,13489.8,13480.5,13471.2,13461.8,13452.4,13442.9
325,4S,13454.1,13444.8,13435.5,13426.1,13416.7,13407.2
330,4S,13418.4,13409.1,13399.8,13390.4,13381,13371.5
335,4S,13382.7,13373.4,13364.1,13354.7,13345.3,13335.8
340,4S,13347,13337.7,13328.4,13319,13309.6,13300.1
345,4S,13311.3,13302,13292.7,13283.3,13273.9,13264.4
350,4S,13275.6,13266.3,13257,13247.6,13238.1,13228.7
355,4S,13239.9,13230.6,13221.2,13211.9,13202.4,13193
360,4S,13204.2,13194.9,13185.5,13176.2,13166.7,13157.3
365,4S,13168.5,13159.2,13149.8,13140.4,13131,13121.6
370,4S,13132.8,13123.5,13114.1,13104.7,13095.3,13085.8
375,4S,13097.1,13087.8,13078.4,13069,13059.6,13050.1
380,4S,13061.4,13052.1,13042.7,13033.3,13023.9,13014.4
385,4S,13025.7,13016.4,13007,12997.6,12988.2,12978.7
390,4S,12990,12980.7,12971.3,12961.9,12952.5,12943
395,4S,12954.3,12945,12935.6,12926.2,12916.8,12907.3
400,4S,12918.6,12909.2,12899.9,12890.5,12881.1,12871.6
405,4S,12882.9,12873.5,12864.2,12854.8,12845.4,12835.9
410,4S,12847.1,12837.8,12828.5,12819.1,12809.7,12800.2
415,4S,12811.4,12802.1,12792.8,12783.4,12773.9,12764.5
420,4S,12775.7,12766.4,12757.1,12747.7,12738.2,12728.8
425,4S,12740,12730.7,12721.4,12712,12702.5,12693
430,4S,12704.3,12695,12685.7,12676.3,12666.8,12657.3
435,4S,12668.6,12659.3,12650,12640.6,12631.1,12621.6
440,4S,12632.9,12623.6,12614.2,12604.9,12595.4,12585.9
445,4S,12597.2,12587.9,12578.5,12569.1,12559.7,12550.2
450,4S,12561.5,12552.2,12542.8,12533.4,12524,12514.5
455,4S,12525.8,12516.5,12507.1,12497.7,12488.3,12478.8
460,4S,12490.1,12480.8,12471.4,12462,12452.6,12443.1
465,4S,12454.4,12445.1,12435.7,12426.3,12416.9,12407.4
470,4S,12418.7,12409.4,12400,12390.6,12381.2,12371.7
475,4S,12383,12373.7,12364.3,12354.9,12345.5,12335.9
480,4S,12347.3,12338,12328.6,12319.2,12309.7,12300.2
485,4S,12311.6,12302.3,12292.9,12283.5,12274,12264.5
490,4S,12275.9,12266.5,12257.2,12247.8,12238.3,12228.8
495,4S,12240.2,12230.8,12221.5,12212.1,12202.6,12193.1
500,4S,12204.4,12195.1,12185.8,12176.4,12166.9,12157.4
505,4S,12168.7,12159.4,12150.1,12140.7,12131.2,12121.7
510,4S,12133,12123.7,12114.4,12105,12095.5,12086
515,4S,12097.3,12088,12078.7,12069.3,12059.8,12050.3
520,4S,12061.6,12052.3,12043,12033.5,12024.1,12014.6
525,4S,12025.9,12016.6,12007.3,11997.8,11988.4,11978.9
530,4S,11990.2,11980.9,11971.5,11962.1,11952.7,11943.1
535,4S,11954.5,11945.2,11935.8,11926.4,11917,11907.4
540,4S,11918.8,11909.5,11900.1,11890.7,11881.3,11871.7
545,4S,11883.1,11873.8,11864.4,11855,11845.5,11836
550,4S,11847.4,11838.1,11828.7,11819.3,11809.8,11800.3
555,4S,11811.7,11802.4,11793,11783.6,11774.1,11764.6
560,4S,11776,11766.7,11757.3,11747.9,11738.4,11728.9
565,4S,11740.3,11731,11721.6,11712.2,11702.7,11693.2
570,4S,11704.6,11695.3,11685.9,11676.5,11667,11657.5
575,4S,11668.9,11659.6,11650.2,11640.8,11631.3,11621.8
580,4S,11633.2,11623.9,11614.5,11605.1,11595.6,11586
585,4S,11597.5,11588.1,11578.8,11569.4,11559.9,11550.3
590,4S,11561.7,11552.4,11543.1,11533.7,11524.2,11514.6
595,4S,11526,11516.7,11507.4,11498,11488.5,11478.9
600,4S,11490.3,11481,11471.7,11462.2,11452.8,11443.2
605,4S,11454.6,11445.3,11436,11426.5,11417,11407.5
610,4S,11418.9,11409.6,11400.3,11390.8,11381.3,11371.8
615,4S,11383.2,11373.9,11364.6,11355.1,11345.6,11336.1
620,4S,11347.5,11338.2,11328.8,11319.4,11309.9,11300.4
625,4S,11311.8,11302.5,11293.1,11283.7,11274.2,11264.7
630,4S,11276.1,11266.8,11257.4,11248,11238.5,11229
635,4S,11240.4,11231.1,11221.7,11212.3,11202.8,11193.2
640,4S,11204.7,11195.4,11186,11176.6,11167.1,11157.5
645,4S,11169,11159.7,11150.3,11140.9,11131.4,11121.8
650,4S,11133.3,11124,11114.6,11105.2,11095.7,11086.1
655,4S,11097.6,11088.3,11078.9,11069.5,11060,11050.4
660,4S,11061.9,11052.6,11043.2,11033.8,11024.3,11014.7
665,4S,11026.2,11016.9,11007.5,10998.1,10988.6,10979
670,4S,10990.5,10981.2,10971.8,10962.4,10952.9,10943.3
675,4S,10954.8,10945.5,10936.1,10926.6,10917.1,10907.6
680,4S,10919,10909.7,10900.4,10890.9,10881.4,10871.9
685,4S,10883.3,10874,10864.7,10855.2,10845.7,10836.2
690,4S,10847.6,10838.3,10829,10819.5,10810,10800.4
695,4S,10811.9,10802.6,10793.3,10783.8,10774.3,10764.7
700,4S,10776.2,10766.9,10757.6,10748.1,10738.6,10729
705,4S,10740.5,10731.2,10721.9,10712.4,10702.9,10693.3
710,4S,10704.8,10695.5,10686.1,10676.7,10667.2,10657.6
715,4S,10669.1,10659.8,10650.4,10641,10631.5,10621.9
720,4S,10633.4,10624.1,10614.7,10605.3,10595.8,10586.2
725,4S,10597.7,10588.4,10579,10569.6,10560.1,10550.5
730,4S,10562,10552.7,10543.3,10533.9,10524.4,10514.8
735,4S,10526.3,10517,10507.6,10498.2,10488.7,10479.1
740,4S,10490.6,10481.3,10471.9,10462.5,10452.9,10443.3
745,4S,10454.9,10445.6,10436.2,10426.8,10417.2,10407.6
750,4S,10419.2,10409.9,10400.5,10391.1,10381.5,10371.9
755,4S,10383.5,10374.2,10364.8,10355.3,10345.8,10336.2
760,4S,10347.8,10338.5,10329.1,10319.6,10310.1,10300.5
765,4S,10312,10302.8,10293.4,10283.9,10274.4,10264.8
770,4S,10276.3,10267,10257.7,10248.2,10238.7,10229.1
775,4S,10240.6,10231.3,10222,10212.5,10203,10193.4
780,4S,10204.9,10195.6,10186.3,10176.8,10167.3,10157.7
785,4S,10169.2,10159.9,10150.6,10141.1,10131.6,10122
790,4S,10133.5,10124.2,10114.9,10105.4,10095.9,10086.2
795,4S,10097.8,10088.5,10079.1,10069.7,10060.2,10050.5
800,4S,10062.1,10052.8,10043.4,10034,10024.5,10014.8
805,4S,10026.4,10017.1,10007.7,9998.3,9988.7,9979.1
810,4S,9990.7,9981.4,9972,9962.6,9953,9943.4
815,4S,9955,9945.7,9936.3,9926.9,9917.3,9907.7
820,4S,9919.3,9910,9900.6,9891.2,9881.6,9872
825,4S,9883.6,9874.3,9864.9,9855.5,9845.9,9836.3
830,4S,9847.9,9838.6,9829.2,9819.8,9810.2,9800.6
835,4S,9812.2,9802.9,9793.5,9784,9774.5,9764.9
840,4S,9776.5,9767.2,9757.8,9748.3,9738.8,9729.2
845,4S,9740.8,9731.5,9722.1,9712.6,9703.1,9693.4
850,4S,9705.1,9695.8,9686.4,9676.9,9667.4,9657.7
855,4S,9669.3,9660.1,9650.7,9641.2,9631.7,9622
860,4S,9633.6,9624.4,9615,9605.5,9596,9586.3
865,4S,9597.9,9588.6,9579.3,9569.8,9560.3,9550.6
870,4S,9562.2,9552.9,9543.6,9534.1,9524.5,9514.9
875,4S,9526.5,9517.2,9507.9,9498.4,9488.8,9479.2
880,4S,9490.8,9481.5,9472.2,9462.7,9453.1,9443.5
885,4S,9455.1,9445.8,9436.4,9427,9417.4,9407.8
890,4S,9419.4,9410.1,9400.7,9391.3,9381.7,9372.1
895,4S,9383.7,9374.4,9365,9355.6,9346,9336.4
900,4S,9348,9338.7,9329.3,9319.9,9310.3,9300.6
905,4S,9312.3,9303,9293.6,9284.2,9274.6,9264.9
910,4S,9276.6,9267.3,9257.9,9248.4,9238.9,9229.2
915,4S,9240.9,9231.6,9222.2,9212.7,9203.2,9193.5
920,4S,9205.2,9195.9,9186.5,9177,9167.5,9157.8
925,4S,9169.5,9160.2,9150.8,9141.3,9131.8,9122.1
930,4S,9133.8,9124.5,9115.1,9105.6,9096.1,9086.4
935,4S,9098.1,9088.8,9079.4,9069.9,9060.3,9050.7
940,4S,9062.3,9053.1,9043.7,9034.2,9024.6,9015
945,4S,9026.6,9017.4,9008,8998.5,8988.9,8979.3
950,4S,8990.9,8981.7,8972.3,8962.8,8953.2,8943.5
955,4S,8955.2,8945.9,8936.6,8927.1,8917.5,8907.8
960,4S,8919.5,8910.2,8900.9,8891.4,8881.8,8872.1
965,4S,8883.8,8874.5,8865.2,8855.7,8846.1,8836.4
970,4S,8848.1,8838.8,8829.5,8820,8810.4,8800.7
975,4S,8812.4,8803.1,8793.7,8784.3,8774.7,8765
