Ullage  (cm.),Tank,-1,0,1,2,3,4
84,5S,15081.9,15083.5,15084.1,15083.8,15082.4,15080.1
85,5S,15077.6,15079.2,15079.9,15079.5,15078.2,15075.8
86,5S,15073.2,15074.8,15075.5,15075.2,15073.9,15071.5
87,5S,15068.7,15070.4,15071.1,15070.8,15069.5,15067.2
88,5S,15064.1,15065.9,15066.6,15066.3,15065,15062.7
89,5S,15059.5,15061.3,15062,15061.7,15060.5,15058.2
90,5S,15054.8,15056.6,15057.3,15057.1,15055.9,15053.6
91,5S,15050.1,15051.8,15052.6,15052.4,15051.2,15048.9
92,5S,15045.2,15047,15047.8,15047.6,15046.4,15044.2
93,5S,15040.3,15042.1,15043,15042.8,15041.6,15039.4
94,5S,15035.4,15037.2,15038,15037.8,15036.7,15034.5
95,5S,15030.3,15032.2,15033,15032.8,15031.7,15029.6
96,5S,15025.2,15027,15027.9,15027.8,15026.7,15024.5
97,5S,15020,15021.9,15022.8,15022.6,15021.5,15019.4
98,5S,15014.7,15016.6,15017.5,15017.4,15016.3,15014.2
99,5S,15009.4,15011.3,15012.2,15012.1,15011.1,15009
100,5S,15004,15005.9,15006.8,15006.8,15005.7,15003.7
101,5S,14998.5,15000.4,15001.4,15001.3,15000.3,14998.3
102,5S,14992.9,14994.9,14995.9,14995.8,14994.8,14992.8
103,5S,14987.3,14989.3,14990.3,14990.3,14989.3,14987.3
104,5S,14981.6,14983.6,14984.6,14984.6,14983.6,14981.7
105,5S,14975.8,14977.8,14978.8,14978.9,14977.9,14976
106,5S,14969.9,14972,14973,14973.1,14972.2,14970.3
107,5S,14964,14966.1,14967.1,14967.2,14966.3,14964.5
108,5S,14958,14960.1,14961.2,14961.3,14960.4,14958.7
109,5S,14951.9,14954,14955.1,14955.3,14954.4,14952.7
110,5S,14945.8,14947.9,14949,14949.2,14948.3,14946.8
111,5S,14939.6,14941.7,14942.9,14943,14942.2,14940.7
112,5S,14933.3,14935.4,14936.6,14936.8,14936.1,14934.6
113,5S,14926.9,14929.1,14930.3,14930.5,14929.8,14928.5
114,5S,14920.5,14922.7,14923.9,14924.1,14923.5,14922.3
115,5S,14913.9,14916.2,14917.4,14917.7,14917.2,14916.1
116,5S,14907.4,14909.6,14910.9,14911.2,14910.8,14909.8
117,5S,14900.7,14903,14904.2,14904.6,14904.3,14903.4
118,5S,14894,14896.3,14897.5,14898,14897.8,14897
119,5S,14887.2,14889.5,14890.8,14891.3,14891.3,14890.6
120,5S,14880.3,14882.6,14884,14884.6,14884.7,14884.1
121,5S,14873.4,14875.7,14877.1,14877.8,14878,14877.6
122,5S,14866.5,14868.7,14870.2,14871,14871.3,14871
123,5S,14859.5,14861.6,14863.2,14864.2,14864.6,14864.4
124,5S,14852.4,14854.5,14856.2,14857.3,14857.8,14857.8
125,5S,14845.3,14847.3,14849.1,14850.3,14851,14851.1
126,5S,14838.3,14840.2,14842,14843.4,14844.2,14844.4
127,5S,14831.1,14833.1,14834.9,14836.4,14837.3,14837.7
128,5S,14824,14825.9,14827.8,14829.4,14830.4,14830.9
129,5S,14816.9,14818.8,14820.7,14822.3,14823.5,14824.1
130,5S,14809.7,14811.6,14813.5,14815.3,14816.5,14817.2
131,5S,14802.6,14804.5,14806.4,14808.2,14809.5,14810.3
132,5S,14795.4,14797.3,14799.2,14801.1,14802.5,14803.4
133,5S,14788.3,14790.2,14792.1,14793.9,14795.5,14796.5
134,5S,14781.2,14783.1,14785,14786.8,14788.4,14789.6
135,5S,14774,14775.9,14777.8,14779.7,14781.4,14782.6
136,5S,14766.9,14768.8,14770.7,14772.5,14774.3,14775.6
137,5S,14759.7,14761.6,14763.5,14765.4,14767.2,14768.6
138,5S,14752.6,14754.5,14756.4,14758.3,14760.1,14761.6
139,5S,14745.5,14747.4,14749.2,14751.1,14753,14754.5
140,5S,14738.3,14740.2,14742.1,14744,14745.8,14747.4
141,5S,14731.2,14733.1,14735,14736.8,14738.7,14740.4
142,5S,14724,14725.9,14727.8,14729.7,14731.6,14733.3
143,5S,14716.9,14718.8,14720.7,14722.6,14724.4,14726.2
144,5S,14709.8,14711.7,14713.5,14715.4,14717.3,14719.1
145,5S,14702.6,14704.5,14706.4,14708.3,14710.1,14711.9
146,5S,14695.5,14697.4,14699.3,14701.1,14703,14704.8
147,5S,14688.3,14690.2,14692.1,14694,14695.8,14697.7
148,5S,14681.2,14683.1,14685,14686.8,14688.7,14690.5
149,5S,14674,14676,14677.8,14679.7,14681.6,14683.4
150,5S,14666.9,14668.8,14670.7,14672.6,14674.4,14676.3
151,5S,14659.8,14661.7,14663.6,14665.4,14667.3,14669.1
152,5S,14652.6,14654.5,14656.4,14658.3,14660.1,14662
153,5S,14645.5,14647.4,14649.3,14651.1,14653,14654.8
154,5S,14638.3,14640.2,14642.1,14644,14645.9,14647.7
155,5S,14631.2,14633.1,14635,14636.9,14638.7,14640.6
156,5S,14624.1,14626,14627.8,14629.7,14631.6,14633.4
157,5S,14616.9,14618.8,14620.7,14622.6,14624.4,14626.3
158,5S,14609.8,14611.7,14613.6,14615.4,14617.3,14619.1
159,5S,14602.6,14604.5,14606.4,14608.3,14610.1,14612
160,5S,14595.5,14597.4,14599.3,14601.2,14603,14604.8
161,5S,14588.4,14590.3,14592.1,14594,14595.9,14597.7
162,5S,14581.2,14583.1,14585,14586.9,14588.7,14590.6
163,5S,14574.1,14576,14577.9,14579.7,14581.6,14583.4
164,5S,14566.9,14568.8,14570.7,14572.6,14574.4,14576.3
165,5S,14559.8,14561.7,14563.6,14565.4,14567.3,14569.1
166,5S,14552.7,14554.6,14556.4,14558.3,14560.2,14562
167,5S,14545.5,14547.4,14549.3,14551.2,14553,14554.8
168,5S,14538.4,14540.3,14542.2,14544,14545.9,14547.7
169,5S,14531.2,14533.1,14535,14536.9,14538.7,14540.6
170,5S,14524.1,14526,14527.9,14529.7,14531.6,14533.4
171,5S,14516.9,14518.8,14520.7,14522.6,14524.4,14526.3
172,5S,14509.8,14511.7,14513.6,14515.5,14517.3,14519.1
173,5S,14502.7,14504.6,14506.4,14508.3,14510.2,14512
174,5S,14495.5,14497.4,14499.3,14501.2,14503,14504.9
175,5S,14488.4,14490.3,14492.2,14494,14495.9,14497.7
176,5S,14481.2,14483.1,14485,14486.9,14488.7,14490.6
177,5S,14474.1,14476,14477.9,14479.7,14481.6,14483.4
178,5S,14467,14468.9,14470.7,14472.6,14474.5,14476.3
179,5S,14459.8,14461.7,14463.6,14465.5,14467.3,14469.1
180,5S,14452.7,14454.6,14456.5,14458.3,14460.2,14462
181,5S,14445.5,14447.4,14449.3,14451.2,14453,14454.9
182,5S,14438.4,14440.3,14442.2,14444,14445.9,14447.7
183,5S,14431.3,14433.2,14435,14436.9,14438.8,14440.6
184,5S,14424.1,14426,14427.9,14429.8,14431.6,14433.4
185,5S,14417,14418.9,14420.8,14422.6,14424.5,14426.3
186,5S,14409.8,14411.7,14413.6,14415.5,14417.3,14419.2
187,5S,14402.7,14404.6,14406.5,14408.3,14410.2,14412
188,5S,14395.5,14397.5,14399.3,14401.2,14403,14404.9
189,5S,14388.4,14390.3,14392.2,14394.1,14395.9,14397.7
190,5S,14381.3,14383.2,14385.1,14386.9,14388.8,14390.6
191,5S,14374.1,14376,14377.9,14379.8,14381.6,14383.4
192,5S,14367,14368.9,14370.8,14372.6,14374.5,14376.3
193,5S,14359.8,14361.7,14363.6,14365.5,14367.3,14369.2
194,5S,14352.7,14354.6,14356.5,14358.4,14360.2,14362
195,5S,14345.6,14347.5,14349.3,14351.2,14353.1,14354.9
196,5S,14338.4,14340.3,14342.2,14344.1,14345.9,14347.7
197,5S,14331.3,14333.2,14335.1,14336.9,14338.8,14340.6
198,5S,14324.1,14326,14327.9,14329.8,14331.6,14333.4
199,5S,14317,14318.9,14320.8,14322.6,14324.5,14326.3
200,5S,14309.9,14311.8,14313.6,14315.5,14317.3,14319.2
201,5S,14302.7,14304.6,14306.5,14308.4,14310.2,14312
202,5S,14295.6,14297.5,14299.4,14301.2,14303.1,14304.9
203,5S,14288.4,14290.3,14292.2,14294.1,14295.9,14297.7
204,5S,14281.3,14283.2,14285.1,14286.9,14288.8,14290.6
205,5S,14274.1,14276,14277.9,14279.8,14281.6,14283.5
206,5S,14267,14268.9,14270.8,14272.7,14274.5,14276.3
207,5S,14259.9,14261.8,14263.7,14265.5,14267.4,14269.2
208,5S,14252.7,14254.6,14256.5,14258.4,14260.2,14262
209,5S,14245.6,14247.5,14249.4,14251.2,14253.1,14254.9
210,5S,14238.4,14240.3,14242.2,14244.1,14245.9,14247.7
211,5S,14231.3,14233.2,14235.1,14236.9,14238.8,14240.6
212,5S,14224.2,14226.1,14227.9,14229.8,14231.6,14233.5
213,5S,14217,14218.9,14220.8,14222.7,14224.5,14226.3
214,5S,14209.9,14211.8,14213.7,14215.5,14217.4,14219.2
215,5S,14202.7,14204.6,14206.5,14208.4,14210.2,14212
216,5S,14195.6,14197.5,14199.4,14201.2,14203.1,14204.9
217,5S,14188.5,14190.4,14192.2,14194.1,14195.9,14197.8
218,5S,14181.3,14183.2,14185.1,14187,14188.8,14190.6
219,5S,14174.2,14176.1,14178,14179.8,14181.7,14183.5
220,5S,14167,14168.9,14170.8,14172.7,14174.5,14176.3
221,5S,14159.9,14161.8,14163.7,14165.5,14167.4,14169.2
222,5S,14152.7,14154.7,14156.5,14158.4,14160.2,14162
223,5S,14145.6,14147.5,14149.4,14151.3,14153.1,14154.9
224,5S,14138.5,14140.4,14142.3,14144.1,14145.9,14147.8
225,5S,14131.3,14133.2,14135.1,14137,14138.8,14140.6
226,5S,14124.2,14126.1,14128,14129.8,14131.7,14133.5
227,5S,14117,14118.9,14120.8,14122.7,14124.5,14126.3
228,5S,14109.9,14111.8,14113.7,14115.5,14117.4,14119.2
229,5S,14102.8,14104.7,14106.5,14108.4,14110.2,14112.1
230,5S,14095.6,14097.5,14099.4,14101.3,14103.1,14104.9
231,5S,14088.5,14090.4,14092.3,14094.1,14096,14097.8
232,5S,14081.3,14083.2,14085.1,14087,14088.8,14090.6
233,5S,14074.2,14076.1,14078,14079.8,14081.7,14083.5
234,5S,14067.1,14069,14070.8,14072.7,14074.5,14076.3
235,5S,14059.9,14061.8,14063.7,14065.6,14067.4,14069.2
236,5S,14052.8,14054.7,14056.6,14058.4,14060.2,14062.1
237,5S,14045.6,14047.5,14049.4,14051.3,14053.1,14054.9
238,5S,14038.5,14040.4,14042.3,14044.1,14046,14047.8
239,5S,14031.3,14033.3,14035.1,14037,14038.8,14040.6
240,5S,14024.2,14026.1,14028,14029.9,14031.7,14033.5
241,5S,14017.1,14019,14020.9,14022.7,14024.5,14026.3
242,5S,14009.9,14011.8,14013.7,14015.6,14017.4,14019.2
243,5S,14002.8,14004.7,14006.6,14008.4,14010.3,14012.1
244,5S,13995.6,13997.5,13999.4,14001.3,14003.1,14004.9
245,5S,13988.5,13990.4,13992.3,13994.1,13996,13997.8
246,5S,13981.4,13983.3,13985.1,13987,13988.8,13990.6
247,5S,13974.2,13976.1,13978,13979.9,13981.7,13983.5
248,5S,13967.1,13969,13970.9,13972.7,13974.6,13976.4
249,5S,13959.9,13961.8,13963.7,13965.6,13967.4,13969.2
250,5S,13952.8,13954.7,13956.6,13958.4,13960.3,13962.1
251,5S,13945.7,13947.6,13949.4,13951.3,13953.1,13954.9
252,5S,13938.5,13940.4,13942.3,13944.2,13946,13947.8
253,5S,13931.4,13933.3,13935.2,13937,13938.8,13940.6
254,5S,13924.2,13926.1,13928,13929.9,13931.7,13933.5
255,5S,13917.1,13919,13920.9,13922.7,13924.6,13926.4
256,5S,13909.9,13911.9,13913.7,13915.6,13917.4,13919.2
257,5S,13902.8,13904.7,13906.6,13908.4,13910.3,13912.1
258,5S,13895.7,13897.6,13899.5,13901.3,13903.1,13904.9
259,5S,13888.5,13890.4,13892.3,13894.2,13896,13897.8
260,5S,13881.4,13883.3,13885.2,13887,13888.9,13890.7
261,5S,13874.2,13876.1,13878,13879.9,13881.7,13883.5
262,5S,13867.1,13869,13870.9,13872.7,13874.6,13876.4
263,5S,13860,13861.9,13863.7,13865.6,13867.4,13869.2
264,5S,13852.8,13854.7,13856.6,13858.5,13860.3,13862.1
265,5S,13845.7,13847.6,13849.5,13851.3,13853.1,13854.9
266,5S,13838.5,13840.4,13842.3,13844.2,13846,13847.8
267,5S,13831.4,13833.3,13835.2,13837,13838.9,13840.7
268,5S,13824.3,13826.2,13828,13829.9,13831.7,13833.5
269,5S,13817.1,13819,13820.9,13822.8,13824.6,13826.4
270,5S,13810,13811.9,13813.8,13815.6,13817.4,13819.2
275,5S,13774.3,13776.2,13778.1,13779.9,13781.7,13783.5
280,5S,13738.6,13740.5,13742.3,13744.2,13746,13747.8
285,5S,13702.9,13704.8,13706.6,13708.5,13710.3,13712.1
290,5S,13667.1,13669.1,13670.9,13672.8,13674.6,13676.4
295,5S,13631.4,13633.4,13635.2,13637.1,13638.9,13640.7
300,5S,13595.7,13597.6,13599.5,13601.4,13603.2,13605
305,5S,13560,13561.9,13563.8,13565.7,13567.5,13569.3
310,5S,13524.3,13526.2,13528.1,13530,13531.8,13533.6
315,5S,13488.6,13490.5,13492.4,13494.3,13496.1,13497.8
320,5S,13452.9,13454.8,13456.7,13458.5,13460.4,13462.1
325,5S,13417.2,13419.1,13421,13422.8,13424.7,13426.4
330,5S,13381.5,13383.4,13385.3,13387.1,13388.9,13390.7
335,5S,13345.8,13347.7,13349.6,13351.4,13353.2,13355
340,5S,13310.1,13312,13313.9,13315.7,13317.5,13319.3
345,5S,13274.4,13276.3,13278.2,13280,13281.8,13283.6
350,5S,13238.7,13240.6,13242.5,13244.3,13246.1,13247.9
355,5S,13203,13204.9,13206.8,13208.6,13210.4,13212.2
360,5S,13167.3,13169.2,13171.1,13172.9,13174.7,13176.5
365,5S,13131.6,13133.5,13135.4,13137.2,13139,13140.8
370,5S,13095.9,13097.8,13099.6,13101.5,13103.3,13105
375,5S,13060.2,13062.1,13063.9,13065.8,13067.6,13069.3
380,5S,13024.4,13026.4,13028.2,13030.1,13031.9,13033.6
385,5S,12988.7,12990.7,12992.5,12994.4,12996.2,12997.9
390,5S,12953,12954.9,12956.8,12958.7,12960.4,12962.2
395,5S,12917.3,12919.2,12921.1,12923,12924.7,12926.5
400,5S,12881.6,12883.5,12885.4,12887.2,12889,12890.8
405,5S,12845.9,12847.8,12849.7,12851.5,12853.3,12855.1
410,5S,12810.2,12812.1,12814,12815.8,12817.6,12819.4
415,5S,12774.5,12776.4,12778.3,12780.1,12781.9,12783.7
420,5S,12738.8,12740.7,12742.6,12744.4,12746.2,12747.9
425,5S,12703.1,12705,12706.9,12708.7,12710.5,12712.2
430,5S,12667.4,12669.3,12671.2,12673,12674.8,12676.5
435,5S,12631.7,12633.6,12635.5,12637.3,12639.1,12640.8
440,5S,12596,12597.9,12599.8,12601.6,12603.4,12605.1
445,5S,12560.3,12562.2,12564.1,12565.9,12567.7,12569.4
450,5S,12524.6,12526.5,12528.4,12530.2,12532,12533.7
455,5S,12488.9,12490.8,12492.7,12494.5,12496.3,12498
460,5S,12453.2,12455.1,12456.9,12458.8,12460.5,12462.3
465,5S,12417.5,12419.4,12421.2,12423.1,12424.8,12426.6
470,5S,12381.7,12383.7,12385.5,12387.4,12389.1,12390.9
475,5S,12346,12348,12349.8,12351.6,12353.4,12355.1
480,5S,12310.3,12312.3,12314.1,12315.9,12317.7,12319.4
485,5S,12274.6,12276.5,12278.4,12280.2,12282,12283.7
490,5S,12238.9,12240.8,12242.7,12244.5,12246.3,12248
495,5S,12203.2,12205.1,12207,12208.8,12210.6,12212.3
500,5S,12167.5,12169.4,12171.3,12173.1,12174.9,12176.6
505,5S,12131.8,12133.7,12135.6,12137.4,12139.2,12140.9
510,5S,12096.1,12098,12099.9,12101.7,12103.5,12105.2
515,5S,12060.4,12062.3,12064.2,12066,12067.8,12069.5
520,5S,12024.7,12026.6,12028.5,12030.3,12032.1,12033.8
525,5S,11989,11990.9,11992.8,11994.6,11996.3,11998
530,5S,11953.3,11955.2,11957.1,11958.9,11960.6,11962.3
535,5S,11917.6,11919.5,11921.4,11923.2,11924.9,11926.6
540,5S,11881.9,11883.8,11885.7,11887.5,11889.2,11890.9
545,5S,11846.2,11848.1,11849.9,11851.8,11853.5,11855.2
550,5S,11810.5,11812.4,11814.2,11816.1,11817.8,11819.5
555,5S,11774.8,11776.7,11778.5,11780.3,11782.1,11783.8
560,5S,11739,11741,11742.8,11744.6,11746.4,11748.1
565,5S,11703.3,11705.3,11707.1,11708.9,11710.7,11712.4
570,5S,11667.6,11669.6,11671.4,11673.2,11675,11676.7
575,5S,11631.9,11633.9,11635.7,11637.5,11639.3,11641
580,5S,11596.2,11598.1,11600,11601.8,11603.6,11605.2
585,5S,11560.5,11562.4,11564.3,11566.1,11567.9,11569.5
590,5S,11524.8,11526.7,11528.6,11530.4,11532.1,11533.8
595,5S,11489.1,11491,11492.9,11494.7,11496.4,11498.1
600,5S,11453.4,11455.3,11457.2,11459,11460.7,11462.4
605,5S,11417.7,11419.6,11421.5,11423.3,11425,11426.7
610,5S,11382,11383.9,11385.8,11387.6,11389.3,11391
615,5S,11346.3,11348.2,11350.1,11351.9,11353.6,11355.3
620,5S,11310.6,11312.5,11314.4,11316.2,11317.9,11319.6
625,5S,11274.9,11276.8,11278.7,11280.5,11282.2,11283.9
630,5S,11239.2,11241.1,11243,11244.7,11246.5,11248.2
635,5S,11203.5,11205.4,11207.2,11209,11210.8,11212.4
640,5S,11167.8,11169.7,11171.5,11173.3,11175.1,11176.7
645,5S,11132,11134,11135.8,11137.6,11139.4,11141
650,5S,11096.3,11098.3,11100.1,11101.9,11103.7,11105.3
655,5S,11060.6,11062.6,11064.4,11066.2,11067.9,11069.6
660,5S,11024.9,11026.9,11028.7,11030.5,11032.2,11033.9
665,5S,10989.2,10991.2,10993,10994.8,10996.5,10998.2
670,5S,10953.5,10955.4,10957.3,10959.1,10960.8,10962.5
675,5S,10917.8,10919.7,10921.6,10923.4,10925.1,10926.8
680,5S,10882.1,10884,10885.9,10887.7,10889.4,10891.1
685,5S,10846.4,10848.3,10850.2,10852,10853.7,10855.3
690,5S,10810.7,10812.6,10814.5,10816.3,10818,10819.6
695,5S,10775,10776.9,10778.8,10780.6,10782.3,10783.9
700,5S,10739.3,10741.2,10743.1,10744.9,10746.6,10748.2
705,5S,10703.6,10705.5,10707.4,10709.2,10710.9,10712.5
710,5S,10667.9,10669.8,10671.7,10673.4,10675.2,10676.8
715,5S,10632.2,10634.1,10636,10637.7,10639.5,10641.1
720,5S,10596.5,10598.4,10600.3,10602,10603.7,10605.4
725,5S,10560.8,10562.7,10564.5,10566.3,10568,10569.7
730,5S,10525.1,10527,10528.8,10530.6,10532.3,10534
735,5S,10489.3,10491.3,10493.1,10494.9,10496.6,10498.3
740,5S,10453.6,10455.6,10457.4,10459.2,10460.9,10462.5
745,5S,10417.9,10419.9,10421.7,10423.5,10425.2,10426.8
750,5S,10382.2,10384.2,10386,10387.8,10389.5,10391.1
755,5S,10346.5,10348.5,10350.3,10352.1,10353.8,10355.4
760,5S,10310.8,10312.8,10314.6,10316.4,10318.1,10319.7
765,5S,10275.1,10277,10278.9,10280.7,10282.4,10284
770,5S,10239.4,10241.3,10243.2,10245,10246.7,10248.3
775,5S,10203.7,10205.6,10207.5,10209.3,10211,10212.6
780,5S,10168,10169.9,10171.8,10173.6,10175.3,10176.9
785,5S,10132.3,10134.2,10136.1,10137.9,10139.5,10141.2
790,5S,10096.6,10098.5,10100.4,10102.1,10103.8,10105.4
795,5S,10060.9,10062.8,10064.7,10066.4,10068.1,10069.7
800,5S,10025.2,10027.1,10029,10030.7,10032.4,10034
805,5S,9989.5,9991.4,9993.3,9995,9996.7,9998.3
810,5S,9953.8,9955.7,9957.6,9959.3,9961,9962.6
815,5S,9918.1,9920,9921.8,9923.6,9925.3,9926.9
820,5S,9882.4,9884.3,9886.1,9887.9,9889.6,9891.2
825,5S,9846.6,9848.6,9850.4,9852.2,9853.9,9855.5
830,5S,9810.9,9812.9,9814.7,9816.5,9818.2,9819.8
835,5S,9775.2,9777.2,9779,9780.8,9782.5,9784.1
840,5S,9739.5,9741.5,9743.3,9745.1,9746.8,9748.4
845,5S,9703.8,9705.8,9707.6,9709.4,9711.1,9712.6
850,5S,9668.1,9670.1,9671.9,9673.7,9675.3,9676.9
855,5S,9632.4,9634.4,9636.2,9638,9639.6,9641.2
860,5S,9596.7,9598.6,9600.5,9602.3,9603.9,9605.5
865,5S,9561,9562.9,9564.8,9566.5,9568.2,9569.8
870,5S,9525.3,9527.2,9529.1,9530.8,9532.5,9534.1
875,5S,9489.6,9491.5,9493.4,9495.1,9496.8,9498.4
880,5S,9453.9,9455.8,9457.7,9459.4,9461.1,9462.7
885,5S,9418.2,9420.1,9422,9423.7,9425.4,9427
890,5S,9382.5,9384.4,9386.3,9388,9389.7,9391.3
895,5S,9346.8,9348.7,9350.6,9352.3,9354,9355.5
900,5S,9311.1,9313,9314.8,9316.6,9318.3,9319.8
905,5S,9275.4,9277.3,9279.1,9280.9,9282.6,9284.1
910,5S,9239.7,9241.6,9243.4,9245.2,9246.9,9248.4
915,5S,9203.9,9205.9,9207.7,9209.5,9211.1,9212.7
920,5S,9168.2,9170.2,9172,9173.8,9175.4,9177
925,5S,9132.5,9134.5,9136.3,9138.1,9139.7,9141.3
930,5S,9096.8,9098.8,9100.6,9102.4,9104,9105.6
935,5S,9061.1,9063.1,9064.9,9066.7,9068.3,9069.9
940,5S,9025.4,9027.4,9029.2,9031,9032.6,9034.2
945,5S,8989.7,8991.7,8993.5,8995.2,8996.9,8998.5
950,5S,8954,8955.9,8957.8,8959.5,8961.2,8962.7
955,5S,8918.3,8920.2,8922.1,8923.8,8925.5,8927
960,5S,8882.6,8884.5,8886.4,8888.1,8889.8,8891.3
965,5S,8846.9,8848.8,8850.7,8852.4,8854.1,8855.6
970,5S,8811.2,8813.1,8815,8816.7,8818.4,8819.9
