Ullage  (cm.),Tank,-1,0,1,2,3,4
88,SLS,1670.6,1670.6,1670.7,1670.7,1670.7,1670.7
89,SLS,1670.3,1670.3,1670.4,1670.4,1670.4,1670.4
90,SLS,1670,1670,1670,1670.1,1670.1,1670.1
91,SLS,1669.7,1669.7,1669.7,1669.7,1669.8,1669.8
92,SLS,1669.3,1669.4,1669.4,1669.4,1669.4,1669.4
93,SLS,1669,1669,1669,1669.1,1669.1,1669.1
94,SLS,1668.6,1668.7,1668.7,1668.7,1668.7,1668.7
95,SLS,1668.3,1668.3,1668.3,1668.4,1668.4,1668.4
96,SLS,1667.9,1667.9,1668,1668,1668,1668
97,SLS,1667.5,1667.5,1667.6,1667.6,1667.6,1667.6
98,SLS,1667.1,1667.1,1667.2,1667.2,1667.2,1667.2
99,SLS,1666.7,1666.7,1666.8,1666.8,1666.8,1666.8
100,SLS,1666.3,1666.3,1666.4,1666.4,1666.4,1666.4
101,SLS,1665.9,1665.9,1665.9,1666,1666,1666
102,SLS,1665.4,1665.5,1665.5,1665.5,1665.5,1665.6
103,SLS,1665,1665,1665,1665.1,1665.1,1665.1
104,SLS,1664.5,1664.6,1664.6,1664.6,1664.6,1664.7
105,SLS,1664,1664.1,1664.1,1664.1,1664.2,1664.2
106,SLS,1663.6,1663.6,1663.6,1663.7,1663.7,1663.7
107,SLS,1663.1,1663.1,1663.1,1663.2,1663.2,1663.2
108,SLS,1662.6,1662.6,1662.6,1662.7,1662.7,1662.7
109,SLS,1662.1,1662.1,1662.1,1662.2,1662.2,1662.2
110,SLS,1661.5,1661.6,1661.6,1661.7,1661.7,1661.7
111,SLS,1661,1661,1661.1,1661.1,1661.2,1661.2
112,SLS,1660.5,1660.5,1660.5,1660.6,1660.6,1660.6
113,SLS,1659.9,1660,1660,1660,1660.1,1660.1
114,SLS,1659.3,1659.4,1659.4,1659.5,1659.5,1659.5
115,SLS,1658.8,1658.8,1658.9,1658.9,1658.9,1659
116,SLS,1658.2,1658.2,1658.3,1658.3,1658.4,1658.4
117,SLS,1657.6,1657.6,1657.7,1657.7,1657.8,1657.8
118,SLS,1657,1657,1657.1,1657.1,1657.2,1657.2
119,SLS,1656.4,1656.4,1656.5,1656.5,1656.5,1656.6
120,SLS,1655.7,1655.8,1655.8,1655.9,1655.9,1656
121,SLS,1655.1,1655.2,1655.2,1655.3,1655.3,1655.3
122,SLS,1654.5,1654.5,1654.6,1654.6,1654.6,1654.7
123,SLS,1653.8,1653.9,1653.9,1654,1654,1654
124,SLS,1653.1,1653.2,1653.2,1653.3,1653.3,1653.4
125,SLS,1652.5,1652.5,1652.6,1652.6,1652.7,1652.7
126,SLS,1651.8,1651.8,1651.9,1651.9,1652,1652
127,SLS,1651.1,1651.1,1651.2,1651.2,1651.3,1651.3
128,SLS,1650.4,1650.4,1650.5,1650.5,1650.6,1650.6
129,SLS,1649.6,1649.7,1649.8,1649.8,1649.8,1649.9
130,SLS,1648.9,1649,1649,1649.1,1649.1,1649.2
131,SLS,1648.2,1648.2,1648.3,1648.3,1648.4,1648.4
132,SLS,1647.4,1647.5,1647.5,1647.6,1647.6,1647.7
133,SLS,1646.7,1646.7,1646.8,1646.8,1646.9,1646.9
134,SLS,1645.9,1646,1646,1646.1,1646.1,1646.2
135,SLS,1645.1,1645.2,1645.2,1645.3,1645.3,1645.4
136,SLS,1644.3,1644.4,1644.4,1644.5,1644.5,1644.6
137,SLS,1643.5,1643.6,1643.6,1643.7,1643.7,1643.8
138,SLS,1642.7,1642.8,1642.8,1642.9,1642.9,1643
139,SLS,1641.9,1641.9,1642,1642.1,1642.1,1642.2
140,SLS,1641,1641.1,1641.2,1641.2,1641.3,1641.3
141,SLS,1640.2,1640.3,1640.3,1640.4,1640.4,1640.5
142,SLS,1639.3,1639.4,1639.5,1639.5,1639.6,1639.6
143,SLS,1638.5,1638.5,1638.6,1638.7,1638.7,1638.8
144,SLS,1637.6,1637.7,1637.7,1637.8,1637.8,1637.9
145,SLS,1636.7,1636.8,1636.8,1636.9,1637,1637
146,SLS,1635.8,1635.9,1636,1636,1636.1,1636.1
147,SLS,1634.9,1635,1635,1635.1,1635.2,1635.2
148,SLS,1634,1634.1,1634.1,1634.2,1634.3,1634.3
149,SLS,1633.1,1633.2,1633.2,1633.3,1633.4,1633.4
150,SLS,1632.2,1632.3,1632.3,1632.4,1632.5,1632.5
151,SLS,1631.3,1631.4,1631.4,1631.5,1631.6,1631.6
152,SLS,1630.4,1630.5,1630.5,1630.6,1630.7,1630.7
153,SLS,1629.5,1629.6,1629.6,1629.7,1629.8,1629.8
154,SLS,1628.6,1628.7,1628.7,1628.8,1628.9,1628.9
155,SLS,1627.7,1627.8,1627.8,1627.9,1628,1628
156,SLS,1626.8,1626.9,1626.9,1627,1627.1,1627.1
157,SLS,1625.9,1626,1626,1626.1,1626.2,1626.2
158,SLS,1625,1625.1,1625.1,1625.2,1625.3,1625.3
159,SLS,1624.1,1624.2,1624.2,1624.3,1624.4,1624.4
160,SLS,1623.2,1623.3,1623.3,1623.4,1623.4,1623.5
161,SLS,1622.3,1622.4,1622.4,1622.5,1622.5,1622.6
162,SLS,1621.4,1621.5,1621.5,1621.6,1621.6,1621.7
163,SLS,1620.5,1620.6,1620.6,1620.7,1620.7,1620.8
164,SLS,1619.6,1619.7,1619.7,1619.8,1619.8,1619.9
165,SLS,1618.7,1618.8,1618.8,1618.9,1618.9,1619
166,SLS,1617.8,1617.9,1617.9,1618,1618,1618.1
167,SLS,1616.9,1617,1617,1617.1,1617.1,1617.2
168,SLS,1616,1616,1616.1,1616.2,1616.2,1616.3
169,SLS,1615.1,1615.1,1615.2,1615.3,1615.3,1615.4
170,SLS,1614.2,1614.2,1614.3,1614.4,1614.4,1614.5
171,SLS,1613.3,1613.3,1613.4,1613.5,1613.5,1613.6
172,SLS,1612.4,1612.4,1612.5,1612.6,1612.6,1612.7
173,SLS,1611.5,1611.5,1611.6,1611.7,1611.7,1611.8
174,SLS,1610.6,1610.6,1610.7,1610.8,1610.8,1610.9
175,SLS,1609.7,1609.7,1609.8,1609.9,1609.9,1610
176,SLS,1608.8,1608.8,1608.9,1609,1609,1609.1
177,SLS,1607.9,1607.9,1608,1608.1,1608.1,1608.2
178,SLS,1607,1607,1607.1,1607.2,1607.2,1607.3
179,SLS,1606.1,1606.1,1606.2,1606.3,1606.3,1606.4
180,SLS,1605.2,1605.2,1605.3,1605.4,1605.4,1605.5
181,SLS,1604.3,1604.3,1604.4,1604.5,1604.5,1604.6
182,SLS,1603.4,1603.4,1603.5,1603.6,1603.6,1603.7
183,SLS,1602.5,1602.5,1602.6,1602.6,1602.7,1602.8
184,SLS,1601.6,1601.6,1601.7,1601.7,1601.8,1601.9
185,SLS,1600.7,1600.7,1600.8,1600.8,1600.9,1601
186,SLS,1599.8,1599.8,1599.9,1599.9,1600,1600.1
187,SLS,1598.8,1598.9,1599,1599,1599.1,1599.2
188,SLS,1597.9,1598,1598.1,1598.1,1598.2,1598.3
189,SLS,1597,1597.1,1597.2,1597.2,1597.3,1597.4
190,SLS,1596.1,1596.2,1596.3,1596.3,1596.4,1596.5
191,SLS,1595.2,1595.3,1595.4,1595.4,1595.5,1595.6
192,SLS,1594.3,1594.4,1594.5,1594.5,1594.6,1594.6
193,SLS,1593.4,1593.5,1593.6,1593.6,1593.7,1593.7
194,SLS,1592.5,1592.6,1592.7,1592.7,1592.8,1592.8
195,SLS,1591.6,1591.7,1591.8,1591.8,1591.9,1591.9
196,SLS,1590.7,1590.8,1590.9,1590.9,1591,1591
197,SLS,1589.8,1589.9,1590,1590,1590.1,1590.1
198,SLS,1588.9,1589,1589.1,1589.1,1589.2,1589.2
199,SLS,1588,1588.1,1588.2,1588.2,1588.3,1588.3
200,SLS,1587.1,1587.2,1587.3,1587.3,1587.4,1587.4
201,SLS,1586.2,1586.3,1586.4,1586.4,1586.5,1586.5
202,SLS,1585.3,1585.4,1585.5,1585.5,1585.6,1585.6
203,SLS,1584.4,1584.5,1584.6,1584.6,1584.7,1584.7
204,SLS,1583.5,1583.6,1583.7,1583.7,1583.8,1583.8
205,SLS,1582.6,1582.7,1582.7,1582.8,1582.9,1582.9
206,SLS,1581.7,1581.8,1581.8,1581.9,1582,1582
207,SLS,1580.8,1580.9,1580.9,1581,1581.1,1581.1
208,SLS,1579.9,1580,1580,1580.1,1580.2,1580.2
209,SLS,1579,1579.1,1579.1,1579.2,1579.3,1579.3
210,SLS,1578.1,1578.2,1578.2,1578.3,1578.4,1578.4
211,SLS,1577.2,1577.3,1577.3,1577.4,1577.5,1577.5
212,SLS,1576.3,1576.4,1576.4,1576.5,1576.6,1576.6
213,SLS,1575.4,1575.5,1575.5,1575.6,1575.7,1575.7
214,SLS,1574.5,1574.6,1574.6,1574.7,1574.8,1574.8
215,SLS,1573.6,1573.7,1573.7,1573.8,1573.9,1573.9
216,SLS,1572.7,1572.8,1572.8,1572.9,1573,1573
217,SLS,1571.8,1571.9,1571.9,1572,1572,1572.1
218,SLS,1570.9,1571,1571,1571.1,1571.1,1571.2
219,SLS,1570,1570.1,1570.1,1570.2,1570.2,1570.3
220,SLS,1569.1,1569.2,1569.2,1569.3,1569.3,1569.4
221,SLS,1568.2,1568.3,1568.3,1568.4,1568.4,1568.5
222,SLS,1567.3,1567.4,1567.4,1567.5,1567.5,1567.6
223,SLS,1566.4,1566.5,1566.5,1566.6,1566.6,1566.7
224,SLS,1565.5,1565.6,1565.6,1565.7,1565.7,1565.8
225,SLS,1564.6,1564.7,1564.7,1564.8,1564.8,1564.9
226,SLS,1563.7,1563.7,1563.8,1563.9,1563.9,1564
227,SLS,1562.8,1562.8,1562.9,1563,1563,1563.1
228,SLS,1561.9,1561.9,1562,1562.1,1562.1,1562.2
229,SLS,1561,1561,1561.1,1561.2,1561.2,1561.3
230,SLS,1560.1,1560.1,1560.2,1560.3,1560.3,1560.4
231,SLS,1559.2,1559.2,1559.3,1559.4,1559.4,1559.5
232,SLS,1558.3,1558.3,1558.4,1558.5,1558.5,1558.6
233,SLS,1557.4,1557.4,1557.5,1557.6,1557.6,1557.7
234,SLS,1556.5,1556.5,1556.6,1556.7,1556.7,1556.8
235,SLS,1555.6,1555.6,1555.7,1555.8,1555.8,1555.9
236,SLS,1554.7,1554.7,1554.8,1554.9,1554.9,1555
237,SLS,1553.8,1553.8,1553.9,1554,1554,1554.1
238,SLS,1552.9,1552.9,1553,1553.1,1553.1,1553.2
239,SLS,1552,1552,1552.1,1552.2,1552.2,1552.3
240,SLS,1551.1,1551.1,1551.2,1551.2,1551.3,1551.4
241,SLS,1550.2,1550.2,1550.3,1550.3,1550.4,1550.5
242,SLS,1549.3,1549.3,1549.4,1549.4,1549.5,1549.6
243,SLS,1548.4,1548.4,1548.5,1548.5,1548.6,1548.7
244,SLS,1547.5,1547.5,1547.6,1547.6,1547.7,1547.8
245,SLS,1546.5,1546.6,1546.7,1546.7,1546.8,1546.9
246,SLS,1545.6,1545.7,1545.8,1545.8,1545.9,1546
247,SLS,1544.7,1544.8,1544.9,1544.9,1545,1545
248,SLS,1543.8,1543.9,1544,1544,1544.1,1544.1
249,SLS,1542.9,1543,1543.1,1543.1,1543.2,1543.2
250,SLS,1542,1542.1,1542.2,1542.2,1542.3,1542.3
251,SLS,1541.1,1541.2,1541.3,1541.3,1541.4,1541.4
252,SLS,1540.2,1540.3,1540.4,1540.4,1540.5,1540.5
253,SLS,1539.3,1539.4,1539.5,1539.5,1539.6,1539.6
254,SLS,1538.4,1538.5,1538.6,1538.6,1538.7,1538.7
255,SLS,1537.5,1537.6,1537.7,1537.7,1537.8,1537.8
256,SLS,1536.6,1536.7,1536.8,1536.8,1536.9,1536.9
257,SLS,1535.7,1535.8,1535.9,1535.9,1536,1536
258,SLS,1534.8,1534.9,1535,1535,1535.1,1535.1
259,SLS,1533.9,1534,1534.1,1534.1,1534.2,1534.2
260,SLS,1533,1533.1,1533.2,1533.2,1533.3,1533.3
261,SLS,1532.1,1532.2,1532.3,1532.3,1532.4,1532.4
262,SLS,1531.2,1531.3,1531.4,1531.4,1531.5,1531.5
263,SLS,1530.3,1530.4,1530.4,1530.5,1530.6,1530.6
264,SLS,1529.4,1529.5,1529.5,1529.6,1529.7,1529.7
265,SLS,1528.5,1528.6,1528.6,1528.7,1528.8,1528.8
266,SLS,1527.6,1527.7,1527.7,1527.8,1527.9,1527.9
267,SLS,1526.7,1526.8,1526.8,1526.9,1527,1527
268,SLS,1525.8,1525.9,1525.9,1526,1526.1,1526.1
269,SLS,1524.9,1525,1525,1525.1,1525.2,1525.2
270,SLS,1524,1524.1,1524.1,1524.2,1524.3,1524.3
275,SLS,1519.5,1519.6,1519.6,1519.7,1519.7,1519.8
280,SLS,1515,1515.1,1515.1,1515.2,1515.2,1515.3
285,SLS,1510.5,1510.5,1510.6,1510.7,1510.7,1510.8
290,SLS,1506,1506,1506.1,1506.2,1506.2,1506.3
295,SLS,1501.5,1501.5,1501.6,1501.7,1501.7,1501.8
300,SLS,1497,1497,1497.1,1497.1,1497.2,1497.3
305,SLS,1492.4,1492.5,1492.6,1492.6,1492.7,1492.7
310,SLS,1487.9,1488,1488.1,1488.1,1488.2,1488.2
315,SLS,1483.4,1483.5,1483.6,1483.6,1483.7,1483.7
320,SLS,1478.9,1479,1479,1479.1,1479.2,1479.2
325,SLS,1474.4,1474.5,1474.5,1474.6,1474.7,1474.7
330,SLS,1469.9,1470,1470,1470.1,1470.1,1470.2
335,SLS,1465.4,1465.5,1465.5,1465.6,1465.6,1465.7
340,SLS,1460.9,1461,1461,1461.1,1461.1,1461.2
345,SLS,1456.4,1456.4,1456.5,1456.6,1456.6,1456.7
350,SLS,1451.9,1451.9,1452,1452.1,1452.1,1452.2
355,SLS,1447.4,1447.4,1447.5,1447.5,1447.6,1447.7
360,SLS,1442.8,1442.9,1443,1443,1443.1,1443.1
365,SLS,1438.3,1438.4,1438.5,1438.5,1438.6,1438.6
370,SLS,1433.8,1433.9,1434,1434,1434.1,1434.1
375,SLS,1429.3,1429.4,1429.5,1429.5,1429.6,1429.6
380,SLS,1424.8,1424.9,1424.9,1425,1425.1,1425.1
385,SLS,1420.3,1420.4,1420.4,1420.5,1420.5,1420.6
390,SLS,1415.8,1415.9,1415.9,1416,1416,1416.1
395,SLS,1411.3,1411.4,1411.4,1411.5,1411.5,1411.6
400,SLS,1406.8,1406.8,1406.9,1407,1407,1407.1
405,SLS,1402.3,1402.3,1402.4,1402.5,1402.5,1402.6
410,SLS,1397.8,1397.8,1397.9,1398,1398,1398.1
415,SLS,1393.3,1393.3,1393.4,1393.4,1393.5,1393.5
420,SLS,1388.7,1388.8,1388.9,1388.9,1389,1389
425,SLS,1384.2,1384.3,1384.4,1384.4,1384.5,1384.5
430,SLS,1379.7,1379.8,1379.9,1379.9,1380,1380
435,SLS,1375.2,1375.3,1375.4,1375.4,1375.5,1375.5
440,SLS,1370.7,1370.8,1370.8,1370.9,1371,1371
445,SLS,1366.2,1366.3,1366.3,1366.4,1366.4,1366.5
450,SLS,1361.7,1361.8,1361.8,1361.9,1361.9,1362
455,SLS,1357.2,1357.3,1357.3,1357.4,1357.4,1357.5
460,SLS,1352.7,1352.7,1352.8,1352.9,1352.9,1353
465,SLS,1348.2,1348.2,1348.3,1348.4,1348.4,1348.5
470,SLS,1343.7,1343.7,1343.8,1343.8,1343.9,1343.9
475,SLS,1339.2,1339.2,1339.3,1339.3,1339.4,1339.4
480,SLS,1334.6,1334.7,1334.8,1334.8,1334.9,1334.9
485,SLS,1330.1,1330.2,1330.3,1330.3,1330.4,1330.4
490,SLS,1325.6,1325.7,1325.8,1325.8,1325.9,1325.9
495,SLS,1321.1,1321.2,1321.2,1321.3,1321.4,1321.4
500,SLS,1316.6,1316.7,1316.7,1316.8,1316.8,1316.9
505,SLS,1312.1,1312.2,1312.2,1312.3,1312.3,1312.4
510,SLS,1307.6,1307.7,1307.7,1307.8,1307.8,1307.9
515,SLS,1303.1,1303.2,1303.2,1303.3,1303.3,1303.4
520,SLS,1298.6,1298.6,1298.7,1298.8,1298.8,1298.9
525,SLS,1294.1,1294.1,1294.2,1294.3,1294.3,1294.3
530,SLS,1289.6,1289.6,1289.7,1289.7,1289.8,1289.8
535,SLS,1285,1285.1,1285.2,1285.2,1285.3,1285.3
540,SLS,1280.5,1280.6,1280.7,1280.7,1280.8,1280.8
545,SLS,1276,1276.1,1276.2,1276.2,1276.3,1276.3
550,SLS,1271.5,1271.6,1271.7,1271.7,1271.8,1271.8
555,SLS,1267,1267.1,1267.1,1267.2,1267.2,1267.3
560,SLS,1262.5,1262.6,1262.6,1262.7,1262.7,1262.8
565,SLS,1258,1258.1,1258.1,1258.2,1258.2,1258.3
570,SLS,1253.5,1253.6,1253.6,1253.7,1253.7,1253.8
575,SLS,1249,1249,1249.1,1249.2,1249.2,1249.2
580,SLS,1244.5,1244.5,1244.6,1244.7,1244.7,1244.7
585,SLS,1240,1240,1240.1,1240.1,1240.2,1240.2
590,SLS,1235.5,1235.5,1235.6,1235.6,1235.7,1235.7
595,SLS,1230.9,1231,1231.1,1231.1,1231.2,1231.2
600,SLS,1226.4,1226.5,1226.6,1226.6,1226.7,1226.7
605,SLS,1221.9,1222,1222.1,1222.1,1222.2,1222.2
610,SLS,1217.4,1217.5,1217.5,1217.6,1217.6,1217.7
615,SLS,1212.9,1213,1213,1213.1,1213.1,1213.2
620,SLS,1208.4,1208.5,1208.5,1208.6,1208.6,1208.7
625,SLS,1203.9,1204,1204,1204.1,1204.1,1204.2
630,SLS,1199.4,1199.5,1199.5,1199.6,1199.6,1199.6
635,SLS,1194.9,1194.9,1195,1195.1,1195.1,1195.1
640,SLS,1190.4,1190.4,1190.5,1190.5,1190.6,1190.6
645,SLS,1185.9,1185.9,1186,1186,1186.1,1186.1
650,SLS,1181.3,1181.4,1181.5,1181.5,1181.6,1181.6
655,SLS,1176.8,1176.9,1177,1177,1177.1,1177.1
660,SLS,1172.3,1172.4,1172.5,1172.5,1172.6,1172.6
665,SLS,1167.8,1167.9,1168,1168,1168,1168.1
670,SLS,1163.3,1163.4,1163.4,1163.5,1163.5,1163.6
675,SLS,1158.8,1158.9,1158.9,1159,1159,1159.1
680,SLS,1154.3,1154.4,1154.4,1154.5,1154.5,1154.6
685,SLS,1149.8,1149.9,1149.9,1150,1150,1150
690,SLS,1145.3,1145.3,1145.4,1145.5,1145.5,1145.5
695,SLS,1140.8,1140.8,1140.9,1141,1141,1141
700,SLS,1136.3,1136.3,1136.4,1136.4,1136.5,1136.5
705,SLS,1131.8,1131.8,1131.9,1131.9,1132,1132
710,SLS,1127.2,1127.3,1127.4,1127.4,1127.5,1127.5
715,SLS,1122.7,1122.8,1122.9,1122.9,1123,1123
720,SLS,1118.2,1118.3,1118.4,1118.4,1118.5,1118.5
725,SLS,1113.7,1113.8,1113.8,1113.9,1113.9,1114
730,SLS,1109.2,1109.3,1109.3,1109.4,1109.4,1109.5
735,SLS,1104.7,1104.8,1104.8,1104.9,1104.9,1105
740,SLS,1100.2,1100.3,1100.3,1100.4,1100.4,1100.4
745,SLS,1095.7,1095.8,1095.8,1095.9,1095.9,1095.9
750,SLS,1091.2,1091.2,1091.3,1091.4,1091.4,1091.4
755,SLS,1086.7,1086.7,1086.8,1086.8,1086.9,1086.9
760,SLS,1082.2,1082.2,1082.3,1082.3,1082.4,1082.4
765,SLS,1077.6,1077.7,1077.8,1077.8,1077.9,1077.9
770,SLS,1073.1,1073.2,1073.3,1073.3,1073.4,1073.4
775,SLS,1068.6,1068.7,1068.8,1068.8,1068.9,1068.9
780,SLS,1064.1,1064.2,1064.3,1064.3,1064.3,1064.4
785,SLS,1059.6,1059.7,1059.7,1059.8,1059.8,1059.9
790,SLS,1055.1,1055.2,1055.2,1055.3,1055.3,1055.4
795,SLS,1050.6,1050.7,1050.7,1050.8,1050.8,1050.8
800,SLS,1046.1,1046.2,1046.2,1046.3,1046.3,1046.3
805,SLS,1041.6,1041.7,1041.7,1041.8,1041.8,1041.8
810,SLS,1037.1,1037.1,1037.2,1037.3,1037.3,1037.3
815,SLS,1032.6,1032.6,1032.7,1032.7,1032.8,1032.8
820,SLS,1028.1,1028.1,1028.2,1028.2,1028.3,1028.3
825,SLS,1023.5,1023.6,1023.7,1023.7,1023.8,1023.8
830,SLS,1019,1019.1,1019.2,1019.2,1019.3,1019.3
835,SLS,1014.5,1014.6,1014.7,1014.7,1014.7,1014.8
840,SLS,1010,1010.1,1010.2,1010.2,1010.2,1010.3
845,SLS,1005.5,1005.6,1005.6,1005.7,1005.7,1005.8
850,SLS,1001,1001.1,1001.1,1001.2,1001.2,1001.2
855,SLS,996.5,996.6,996.6,996.7,996.7,996.7
860,SLS,992,992.1,992.1,992.2,992.2,992.2
865,SLS,987.5,987.5,987.6,987.7,987.7,987.7
870,SLS,983,983,983.1,983.1,983.2,983.2
875,SLS,978.5,978.5,978.6,978.6,978.7,978.7
880,SLS,974,974,974.1,974.1,974.2,974.2
885,SLS,969.4,969.5,969.6,969.6,969.7,969.7
890,SLS,964.9,965,965.1,965.1,965.1,965.2
895,SLS,960.4,960.5,960.6,960.6,960.6,960.7
900,SLS,955.9,956,956,956.1,956.1,956.2
905,SLS,951.4,951.5,951.5,951.6,951.6,951.6
910,SLS,946.9,947,947,947.1,947.1,947.1
915,SLS,942.4,942.5,942.5,942.6,942.6,942.6
920,SLS,937.9,938,938,938.1,938.1,938.1
