Ullage  (cm.),Tank,-1,0,1,2,3,4
88,SLP,1670.8,1670.8,1670.8,1670.8,1670.8,1670.8
89,SLP,1670.5,1670.5,1670.5,1670.5,1670.5,1670.6
90,SLP,1670.2,1670.2,1670.2,1670.2,1670.2,1670.2
91,SLP,1669.8,1669.9,1669.9,1669.9,1669.9,1669.9
92,SLP,1669.5,1669.5,1669.6,1669.6,1669.6,1669.6
93,SLP,1669.2,1669.2,1669.2,1669.2,1669.3,1669.3
94,SLP,1668.8,1668.8,1668.9,1668.9,1668.9,1668.9
95,SLP,1668.5,1668.5,1668.5,1668.5,1668.6,1668.6
96,SLP,1668.1,1668.1,1668.1,1668.2,1668.2,1668.2
97,SLP,1667.7,1667.7,1667.8,1667.8,1667.8,1667.8
98,SLP,1667.3,1667.3,1667.4,1667.4,1667.4,1667.4
99,SLP,1666.9,1666.9,1667,1667,1667,1667
100,SLP,1666.5,1666.5,1666.6,1666.6,1666.6,1666.6
101,SLP,1666.1,1666.1,1666.1,1666.2,1666.2,1666.2
102,SLP,1665.6,1665.7,1665.7,1665.7,1665.8,1665.8
103,SLP,1665.2,1665.2,1665.3,1665.3,1665.3,1665.3
104,SLP,1664.7,1664.8,1664.8,1664.8,1664.9,1664.9
105,SLP,1664.3,1664.3,1664.4,1664.4,1664.4,1664.4
106,SLP,1663.8,1663.8,1663.9,1663.9,1663.9,1664
107,SLP,1663.3,1663.4,1663.4,1663.4,1663.5,1663.5
108,SLP,1662.8,1662.9,1662.9,1662.9,1663,1663
109,SLP,1662.3,1662.4,1662.4,1662.4,1662.5,1662.5
110,SLP,1661.8,1661.8,1661.9,1661.9,1661.9,1662
111,SLP,1661.3,1661.3,1661.4,1661.4,1661.4,1661.4
112,SLP,1660.7,1660.8,1660.8,1660.9,1660.9,1660.9
113,SLP,1660.2,1660.2,1660.3,1660.3,1660.3,1660.4
114,SLP,1659.6,1659.7,1659.7,1659.8,1659.8,1659.8
115,SLP,1659.1,1659.1,1659.1,1659.2,1659.2,1659.3
116,SLP,1658.5,1658.5,1658.6,1658.6,1658.6,1658.7
117,SLP,1657.9,1657.9,1658,1658,1658.1,1658.1
118,SLP,1657.3,1657.3,1657.4,1657.4,1657.5,1657.5
119,SLP,1656.7,1656.7,1656.8,1656.8,1656.9,1656.9
120,SLP,1656.1,1656.1,1656.2,1656.2,1656.2,1656.3
121,SLP,1655.4,1655.5,1655.5,1655.6,1655.6,1655.6
122,SLP,1654.8,1654.8,1654.9,1654.9,1655,1655
123,SLP,1654.1,1654.2,1654.2,1654.3,1654.3,1654.4
124,SLP,1653.5,1653.5,1653.6,1653.6,1653.7,1653.7
125,SLP,1652.8,1652.9,1652.9,1653,1653,1653
126,SLP,1652.1,1652.2,1652.2,1652.3,1652.3,1652.3
127,SLP,1651.4,1651.5,1651.5,1651.6,1651.6,1651.7
128,SLP,1650.7,1650.8,1650.8,1650.9,1650.9,1651
129,SLP,1650,1650.1,1650.1,1650.2,1650.2,1650.2
130,SLP,1649.3,1649.3,1649.4,1649.4,1649.5,1649.5
131,SLP,1648.5,1648.6,1648.7,1648.7,1648.8,1648.8
132,SLP,1647.8,1647.9,1647.9,1648,1648,1648.1
133,SLP,1647,1647.1,1647.2,1647.2,1647.3,1647.3
134,SLP,1646.3,1646.3,1646.4,1646.4,1646.5,1646.5
135,SLP,1645.5,1645.6,1645.6,1645.7,1645.7,1645.8
136,SLP,1644.7,1644.8,1644.8,1644.9,1644.9,1645
137,SLP,1643.9,1644,1644,1644.1,1644.1,1644.2
138,SLP,1643.1,1643.2,1643.2,1643.3,1643.3,1643.4
139,SLP,1642.3,1642.4,1642.4,1642.5,1642.5,1642.6
140,SLP,1641.5,1641.5,1641.6,1641.6,1641.7,1641.7
141,SLP,1640.6,1640.7,1640.7,1640.8,1640.9,1640.9
142,SLP,1639.8,1639.8,1639.9,1640,1640,1640.1
143,SLP,1638.9,1639,1639,1639.1,1639.2,1639.2
144,SLP,1638,1638.1,1638.2,1638.2,1638.3,1638.3
145,SLP,1637.2,1637.2,1637.3,1637.4,1637.4,1637.5
146,SLP,1636.3,1636.3,1636.4,1636.5,1636.5,1636.6
147,SLP,1635.4,1635.4,1635.5,1635.6,1635.6,1635.7
148,SLP,1634.5,1634.5,1634.6,1634.7,1634.7,1634.8
149,SLP,1633.6,1633.6,1633.7,1633.8,1633.8,1633.9
150,SLP,1632.7,1632.7,1632.8,1632.9,1632.9,1633
151,SLP,1631.8,1631.8,1631.9,1632,1632,1632.1
152,SLP,1630.9,1630.9,1631,1631.1,1631.1,1631.2
153,SLP,1630,1630,1630.1,1630.2,1630.2,1630.3
154,SLP,1629.1,1629.1,1629.2,1629.3,1629.3,1629.4
155,SLP,1628.2,1628.2,1628.3,1628.3,1628.4,1628.5
156,SLP,1627.3,1627.3,1627.4,1627.4,1627.5,1627.6
157,SLP,1626.4,1626.4,1626.5,1626.5,1626.6,1626.7
158,SLP,1625.5,1625.5,1625.6,1625.6,1625.7,1625.8
