Ullage  (cm.),Tank,-1,0,1,2,3,4
193,1P,10317.3,10313.4,10309.6,10305.7,10301.8,10297.9
194,1P,10312.2,10308.3,10304.4,10300.5,10296.6,10292.7
195,1P,10307,10303.2,10299.3,10295.4,10291.5,10287.6
196,1P,10301.9,10298,10294.2,10290.3,10286.4,10282.5
197,1P,10296.8,10292.9,10289,10285.1,10281.2,10277.3
198,1P,10291.6,10287.8,10283.9,10280,10276.1,10272.2
199,1P,10286.5,10282.6,10278.8,10274.9,10271,10267.1
200,1P,10281.4,10277.5,10273.6,10269.8,10265.8,10261.9
201,1P,10276.2,10272.4,10268.5,10264.6,10260.7,10256.8
202,1P,10271.1,10267.2,10263.4,10259.5,10255.6,10251.7
203,1P,10266,10262.1,10258.2,10254.3,10250.4,10246.5
204,1P,10260.8,10257,10253.1,10249.2,10245.3,10241.4
205,1P,10255.7,10251.8,10248,10244.1,10240.2,10236.3
206,1P,10250.6,10246.7,10242.8,10239,10235,10231.1
207,1P,10245.4,10241.6,10237.7,10233.8,10229.9,10226
208,1P,10240.3,10236.4,10232.6,10228.7,10224.8,10220.9
209,1P,10235.2,10231.3,10227.4,10223.6,10219.6,10215.7
210,1P,10230,10226.2,10222.3,10218.4,10214.5,10210.6
211,1P,10224.9,10221,10217.2,10213.3,10209.4,10205.5
212,1P,10219.8,10215.9,10212,10208.2,10204.2,10200.3
213,1P,10214.6,10210.8,10206.9,10203,10199.1,10195.2
214,1P,10209.5,10205.7,10201.8,10197.9,10194,10190.1
215,1P,10204.4,10200.5,10196.6,10192.8,10188.8,10184.9
216,1P,10199.2,10195.4,10191.5,10187.6,10183.7,10179.8
217,1P,10194.1,10190.3,10186.4,10182.5,10178.6,10174.7
218,1P,10189,10185.1,10181.2,10177.4,10173.4,10169.5
219,1P,10183.8,10180,10176.1,10172.2,10168.3,10164.4
220,1P,10178.7,10174.9,10171,10167.1,10163.2,10159.3
221,1P,10173.6,10169.7,10165.8,10162,10158,10154.1
222,1P,10168.4,10164.6,10160.7,10156.8,10152.9,10149
223,1P,10163.3,10159.5,10155.6,10151.7,10147.8,10143.9
224,1P,10158.2,10154.3,10150.4,10146.6,10142.7,10138.7
225,1P,10153,10149.2,10145.3,10141.4,10137.5,10133.6
226,1P,10147.9,10144.1,10140.2,10136.3,10132.4,10128.5
227,1P,10142.8,10138.9,10135,10131.2,10127.3,10123.3
228,1P,10137.6,10133.8,10129.9,10126,10122.1,10118.2
