Ullage  (cm.),Tank,-1,0,1,2,3,4
238,6S,12823.7,12837,12850.3,12863.6,12876.8,12890
239,6S,12816.9,12830.2,12843.5,12856.8,12870,12883.2
240,6S,12810.1,12823.4,12836.7,12849.9,12863.2,12876.4
241,6S,12803.3,12816.6,12829.9,12843.1,12856.4,12869.6
242,6S,12796.5,12809.8,12823.1,12836.3,12849.6,12862.8
243,6S,12789.6,12803,12816.2,12829.5,12842.7,12856
244,6S,12782.8,12796.1,12809.4,12822.7,12835.9,12849.1
245,6S,12776,12789.3,12802.6,12815.9,12829.1,12842.3
246,6S,12769.2,12782.5,12795.8,12809.1,12822.3,12835.5
247,6S,12762.4,12775.7,12789,12802.3,12815.5,12828.7
248,6S,12755.6,12768.9,12782.2,12795.4,12808.7,12821.9
249,6S,12748.8,12762.1,12775.4,12788.6,12801.9,12815.1
250,6S,12742,12755.3,12768.6,12781.8,12795.1,12808.3
251,6S,12735.2,12748.5,12761.7,12775,12788.2,12801.5
252,6S,12728.3,12741.6,12754.9,12768.2,12781.4,12794.6
253,6S,12721.5,12734.8,12748.1,12761.4,12774.6,12787.8
254,6S,12714.7,12728,12741.3,12754.6,12767.8,12781
255,6S,12707.9,12721.2,12734.5,12747.8,12761,12774.2
256,6S,12701.1,12714.4,12727.7,12740.9,12754.2,12767.4
257,6S,12694.3,12707.6,12720.9,12734.1,12747.4,12760.6
258,6S,12687.5,12700.8,12714.1,12727.3,12740.6,12753.8
259,6S,12680.7,12694,12707.3,12720.5,12733.7,12747
260,6S,12673.8,12687.2,12700.4,12713.7,12726.9,12740.1
261,6S,12667,12680.3,12693.6,12706.9,12720.1,12733.3
262,6S,12660.2,12673.5,12686.8,12700.1,12713.3,12726.5
263,6S,12653.4,12666.7,12680,12693.3,12706.5,12719.7
264,6S,12646.6,12659.9,12673.2,12686.4,12699.7,12712.9
265,6S,12639.8,12653.1,12666.4,12679.6,12692.9,12706.1
266,6S,12633,12646.3,12659.6,12672.8,12686.1,12699.3
267,6S,12626.2,12639.5,12652.8,12666,12679.2,12692.5
268,6S,12619.3,12632.7,12645.9,12659.2,12672.4,12685.6
269,6S,12612.5,12625.8,12639.1,12652.4,12665.6,12678.8
270,6S,12605.7,12619,12632.3,12645.6,12658.8,12672
275,6S,12571.7,12585,12598.3,12611.5,12624.7,12637.9
280,6S,12537.6,12550.9,12564.2,12577.4,12590.7,12603.9
285,6S,12503.5,12516.8,12530.1,12543.4,12556.6,12569.8
290,6S,12469.5,12482.8,12496.1,12509.3,12522.6,12535.8
295,6S,12435.4,12448.7,12462,12475.3,12488.5,12501.7
300,6S,12401.3,12414.7,12427.9,12441.2,12454.4,12467.6
305,6S,12367.3,12380.6,12393.9,12407.1,12420.4,12433.6
310,6S,12333.2,12346.5,12359.8,12373.1,12386.3,12399.5
315,6S,12299.2,12312.5,12325.8,12339,12352.2,12365.4
320,6S,12265.1,12278.4,12291.7,12305,12318.2,12331.4
325,6S,12231,12244.4,12257.6,12270.9,12284.1,12297.3
330,6S,12197,12210.3,12223.6,12236.8,12250,12263.2
335,6S,12162.9,12176.2,12189.5,12202.8,12216,12229.2
340,6S,12128.9,12142.2,12155.5,12168.7,12181.9,12195.1
345,6S,12094.8,12108.1,12121.4,12134.6,12147.9,12161
350,6S,12060.7,12074.1,12087.3,12100.6,12113.8,12127
