Ullage  (cm.),Tank,-1,0,1,2,3,4
37,3S,15206.2,15206.9,15206.5,15205.3,15203.6,15201.4
38,3S,15205.7,15206.4,15206,15204.8,15203,15200.7
39,3S,15205.1,15205.8,15205.5,15204.2,15202.3,15200
40,3S,15204.5,15205.2,15204.9,15203.6,15201.6,15199.2
41,3S,15203.7,15204.4,15204.2,15202.9,15200.9,15198.4
42,3S,15202.9,15203.7,15203.4,15202.1,15200.1,15197.5
43,3S,15202.1,15202.8,15202.6,15201.3,15199.2,15196.6
44,3S,15201.1,15201.9,15201.6,15200.4,15198.3,15195.6
45,3S,15200.1,15200.9,15200.7,15199.5,15197.3,15194.5
46,3S,15199,15199.8,15199.6,15198.4,15196.3,15193.4
47,3S,15197.8,15198.6,15198.5,15197.3,15195.2,15192.3
48,3S,15196.6,15197.4,15197.3,15196.1,15194,15191.1
49,3S,15195.2,15196.1,15196,15194.9,15192.8,15189.8
50,3S,15193.8,15194.7,15194.6,15193.5,15191.4,15188.4
51,3S,15192.4,15193.3,15193.2,15192.1,15190.1,15187
52,3S,15190.8,15191.8,15191.7,15190.6,15188.6,15185.6
53,3S,15189.2,15190.2,15190.1,15189.1,15187.1,15184.1
54,3S,15187.6,15188.5,15188.5,15187.5,15185.5,15182.5
55,3S,15185.8,15186.8,15186.8,15185.8,15183.8,15180.8
56,3S,15184,15185,15185,15184,15182,15179.1
57,3S,15182.1,15183.1,15183.1,15182.2,15180.2,15177.3
58,3S,15180.1,15181.1,15181.2,15180.3,15178.3,15175.4
59,3S,15178,15179.1,15179.2,15178.3,15176.4,15173.5
60,3S,15175.9,15177,15177.1,15176.2,15174.3,15171.4
61,3S,15173.7,15174.8,15174.9,15174.1,15172.2,15169.3
62,3S,15171.5,15172.6,15172.7,15171.9,15170,15167.2
63,3S,15169.1,15170.3,15170.4,15169.6,15167.8,15164.9
64,3S,15166.7,15167.9,15168.1,15167.2,15165.4,15162.6
65,3S,15164.2,15165.4,15165.6,15164.8,15163,15160.2
66,3S,15161.7,15162.9,15163.1,15162.3,15160.5,15157.8
67,3S,15159,15160.3,15160.5,15159.7,15158,15155.2
68,3S,15156.3,15157.6,15157.8,15157.1,15155.4,15152.6
69,3S,15153.5,15154.8,15155.1,15154.4,15152.7,15150
70,3S,15150.7,15152,15152.3,15151.6,15149.9,15147.2
71,3S,15147.8,15149.1,15149.4,15148.7,15147.1,15144.4
72,3S,15144.8,15146.1,15146.4,15145.8,15144.1,15141.5
73,3S,15141.7,15143.1,15143.4,15142.8,15141.1,15138.5
74,3S,15138.6,15139.9,15140.3,15139.7,15138.1,15135.5
75,3S,15135.4,15136.7,15137.1,15136.5,15134.9,15132.4
76,3S,15132.1,15133.5,15133.9,15133.3,15131.7,15129.2
77,3S,15128.7,15130.1,15130.6,15130,15128.5,15125.9
78,3S,15125.3,15126.7,15127.2,15126.6,15125.1,15122.6
79,3S,15121.8,15123.2,15123.7,15123.2,15121.7,15119.2
80,3S,15118.2,15119.7,15120.2,15119.7,15118.2,15115.7
81,3S,15114.5,15116,15116.6,15116.1,15114.6,15112.1
82,3S,15110.8,15112.3,15112.9,15112.4,15111,15108.5
83,3S,15107,15108.6,15109.1,15108.7,15107.2,15104.8
84,3S,15103.1,15104.7,15105.3,15104.9,15103.5,15101
85,3S,15099.2,15100.8,15101.4,15101,15099.6,15097.2
86,3S,15095.2,15096.8,15097.4,15097,15095.6,15093.3
87,3S,15091.1,15092.7,15093.4,15093,15091.6,15089.3
88,3S,15086.9,15088.6,15089.2,15088.9,15087.6,15085.2
89,3S,15082.7,15084.4,15085,15084.7,15083.4,15081.1
90,3S,15078.4,15080.1,15080.8,15080.5,15079.2,15076.9
91,3S,15074,15075.7,15076.4,15076.1,15074.9,15072.6
92,3S,15069.5,15071.3,15072,15071.7,15070.5,15068.2
93,3S,15065,15066.8,15067.5,15067.3,15066,15063.8
94,3S,15060.4,15062.2,15063,15062.7,15061.5,15059.3
95,3S,15055.7,15057.5,15058.3,15058.1,15056.9,15054.7
96,3S,15051,15052.8,15053.6,15053.4,15052.3,15050.1
97,3S,15046.2,15048,15048.8,15048.7,15047.5,15045.4
98,3S,15041.3,15043.1,15044,15043.8,15042.7,15040.6
99,3S,15036.3,15038.2,15039.1,15038.9,15037.8,15035.7
100,3S,15031.3,15033.2,15034.1,15034,15032.9,15030.8
101,3S,15026.2,15028.1,15029,15028.9,15027.8,15025.8
102,3S,15021,15022.9,15023.8,15023.8,15022.7,15020.7
103,3S,15015.7,15017.7,15018.6,15018.6,15017.6,15015.5
104,3S,15010.4,15012.4,15013.3,15013.3,15012.3,15010.3
105,3S,15005,15007,15008,15008,15007,15005
106,3S,14999.5,15001.5,15002.5,15002.6,15001.6,14999.6
107,3S,14994,14996,14997,14997.1,14996.1,14994.2
108,3S,14988.3,14990.4,14991.4,14991.5,14990.6,14988.6
109,3S,14982.6,14984.7,14985.8,14985.9,14985,14983.1
110,3S,14976.9,14979,14980.1,14980.2,14979.3,14977.4
111,3S,14971,14973.1,14974.3,14974.4,14973.5,14971.7
112,3S,14965.1,14967.3,14968.4,14968.5,14967.7,14965.9
113,3S,14959.1,14961.3,14962.4,14962.6,14961.8,14960.1
114,3S,14953.1,14955.2,14956.4,14956.6,14955.8,14954.2
115,3S,14946.9,14949.1,14950.3,14950.5,14949.8,14948.2
116,3S,14940.7,14943,14944.2,14944.4,14943.7,14942.2
117,3S,14934.5,14936.7,14937.9,14938.2,14937.5,14936.1
118,3S,14928.1,14930.4,14931.6,14931.9,14931.3,14930
119,3S,14921.7,14924,14925.2,14925.5,14925,14923.8
120,3S,14915.2,14917.5,14918.8,14919.1,14918.7,14917.6
121,3S,14908.6,14910.9,14912.2,14912.6,14912.3,14911.3
122,3S,14902,14904.3,14905.6,14906.1,14905.8,14905
123,3S,14895.2,14897.6,14899,14899.5,14899.3,14898.6
124,3S,14888.5,14890.8,14892.2,14892.8,14892.8,14892.2
125,3S,14881.6,14884,14885.4,14886.1,14886.2,14885.7
126,3S,14874.7,14877.1,14878.5,14879.3,14879.6,14879.2
127,3S,14867.8,14870.1,14871.6,14872.5,14872.9,14872.6
128,3S,14860.8,14863,14864.6,14865.7,14866.2,14866.1
129,3S,14853.8,14855.9,14857.6,14858.8,14859.4,14859.4
130,3S,14846.7,14848.8,14850.6,14851.9,14852.6,14852.8
131,3S,14839.6,14841.6,14843.5,14844.9,14845.8,14846
132,3S,14832.5,14834.5,14836.4,14837.9,14838.9,14839.3
133,3S,14825.4,14827.3,14829.3,14830.9,14832,14832.5
134,3S,14818.2,14820.2,14822.2,14823.9,14825.1,14825.7
135,3S,14811.1,14813.1,14815,14816.8,14818.1,14818.9
136,3S,14803.9,14805.9,14807.9,14809.7,14811.1,14812
137,3S,14796.8,14798.8,14800.7,14802.6,14804.1,14805.1
138,3S,14789.7,14791.6,14793.6,14795.5,14797.1,14798.2
139,3S,14782.5,14784.5,14786.5,14788.4,14790.1,14791.3
140,3S,14775.4,14777.4,14779.3,14781.3,14783,14784.3
141,3S,14768.2,14770.2,14772.2,14774.1,14775.9,14777.3
142,3S,14761.1,14763.1,14765,14767,14768.8,14770.3
143,3S,14754,14755.9,14757.9,14759.8,14761.7,14763.3
144,3S,14746.8,14748.8,14750.8,14752.7,14754.6,14756.2
145,3S,14739.7,14741.6,14743.6,14745.6,14747.5,14749.2
146,3S,14732.5,14734.5,14736.5,14738.4,14740.3,14742.1
147,3S,14725.4,14727.4,14729.3,14731.3,14733.2,14735
148,3S,14718.2,14720.2,14722.2,14724.1,14726.1,14727.9
149,3S,14711.1,14713.1,14715,14717,14718.9,14720.8
150,3S,14704,14705.9,14707.9,14709.9,14711.8,14713.7
151,3S,14696.8,14698.8,14700.8,14702.7,14704.6,14706.5
152,3S,14689.7,14691.7,14693.6,14695.6,14697.5,14699.4
153,3S,14682.5,14684.5,14686.5,14688.4,14690.4,14692.3
154,3S,14675.4,14677.4,14679.3,14681.3,14683.2,14685.1
155,3S,14668.3,14670.2,14672.2,14674.2,14676.1,14678
156,3S,14661.1,14663.1,14665.1,14667,14668.9,14670.9
157,3S,14654,14656,14657.9,14659.9,14661.8,14663.7
158,3S,14646.8,14648.8,14650.8,14652.7,14654.7,14656.6
159,3S,14639.7,14641.7,14643.6,14645.6,14647.5,14649.4
160,3S,14632.5,14634.5,14636.5,14638.4,14640.4,14642.3
161,3S,14625.4,14627.4,14629.4,14631.3,14633.2,14635.1
162,3S,14618.3,14620.2,14622.2,14624.2,14626.1,14628
163,3S,14611.1,14613.1,14615.1,14617,14619,14620.9
164,3S,14604,14606,14607.9,14609.9,14611.8,14613.7
165,3S,14596.8,14598.8,14600.8,14602.7,14604.7,14606.6
166,3S,14589.7,14591.7,14593.6,14595.6,14597.5,14599.4
167,3S,14582.6,14584.5,14586.5,14588.5,14590.4,14592.3
168,3S,14575.4,14577.4,14579.4,14581.3,14583.2,14585.2
169,3S,14568.3,14570.3,14572.2,14574.2,14576.1,14578
170,3S,14561.1,14563.1,14565.1,14567,14569,14570.9
171,3S,14554,14556,14557.9,14559.9,14561.8,14563.7
172,3S,14546.9,14548.8,14550.8,14552.7,14554.7,14556.6
173,3S,14539.7,14541.7,14543.7,14545.6,14547.5,14549.4
174,3S,14532.6,14534.6,14536.5,14538.5,14540.4,14542.3
175,3S,14525.4,14527.4,14529.4,14531.3,14533.3,14535.2
176,3S,14518.3,14520.3,14522.2,14524.2,14526.1,14528
177,3S,14511.2,14513.1,14515.1,14517,14519,14520.9
178,3S,14504,14506,14508,14509.9,14511.8,14513.7
179,3S,14496.9,14498.9,14500.8,14502.8,14504.7,14506.6
180,3S,14489.7,14491.7,14493.7,14495.6,14497.5,14499.5
181,3S,14482.6,14484.6,14486.5,14488.5,14490.4,14492.3
182,3S,14475.4,14477.4,14479.4,14481.3,14483.3,14485.2
183,3S,14468.3,14470.3,14472.3,14474.2,14476.1,14478
184,3S,14461.2,14463.1,14465.1,14467.1,14469,14470.9
185,3S,14454,14456,14458,14459.9,14461.8,14463.7
186,3S,14446.9,14448.9,14450.8,14452.8,14454.7,14456.6
187,3S,14439.7,14441.7,14443.7,14445.6,14447.6,14449.5
188,3S,14432.6,14434.6,14436.5,14438.5,14440.4,14442.3
189,3S,14425.5,14427.4,14429.4,14431.3,14433.3,14435.2
190,3S,14418.3,14420.3,14422.3,14424.2,14426.1,14428
191,3S,14411.2,14413.2,14415.1,14417.1,14419,14420.9
192,3S,14404,14406,14408,14409.9,14411.8,14413.7
193,3S,14396.9,14398.9,14400.8,14402.8,14404.7,14406.6
194,3S,14389.8,14391.7,14393.7,14395.6,14397.6,14399.5
195,3S,14382.6,14384.6,14386.6,14388.5,14390.4,14392.3
196,3S,14375.5,14377.5,14379.4,14381.4,14383.3,14385.2
197,3S,14368.3,14370.3,14372.3,14374.2,14376.1,14378
198,3S,14361.2,14363.2,14365.1,14367.1,14369,14370.9
199,3S,14354,14356,14358,14359.9,14361.9,14363.8
200,3S,14346.9,14348.9,14350.8,14352.8,14354.7,14356.6
201,3S,14339.8,14341.7,14343.7,14345.7,14347.6,14349.5
202,3S,14332.6,14334.6,14336.6,14338.5,14340.4,14342.3
203,3S,14325.5,14327.5,14329.4,14331.4,14333.3,14335.2
204,3S,14318.3,14320.3,14322.3,14324.2,14326.1,14328
205,3S,14311.2,14313.2,14315.1,14317.1,14319,14320.9
206,3S,14304.1,14306,14308,14309.9,14311.9,14313.8
207,3S,14296.9,14298.9,14300.9,14302.8,14304.7,14306.6
208,3S,14289.8,14291.8,14293.7,14295.7,14297.6,14299.5
209,3S,14282.6,14284.6,14286.6,14288.5,14290.4,14292.3
210,3S,14275.5,14277.5,14279.4,14281.4,14283.3,14285.2
211,3S,14268.4,14270.3,14272.3,14274.2,14276.2,14278.1
212,3S,14261.2,14263.2,14265.2,14267.1,14269,14270.9
213,3S,14254.1,14256.1,14258,14260,14261.9,14263.8
214,3S,14246.9,14248.9,14250.9,14252.8,14254.7,14256.6
215,3S,14239.8,14241.8,14243.7,14245.7,14247.6,14249.5
216,3S,14232.6,14234.6,14236.6,14238.5,14240.4,14242.3
217,3S,14225.5,14227.5,14229.5,14231.4,14233.3,14235.2
218,3S,14218.4,14220.3,14222.3,14224.2,14226.2,14228.1
219,3S,14211.2,14213.2,14215.2,14217.1,14219,14220.9
220,3S,14204.1,14206.1,14208,14210,14211.9,14213.8
221,3S,14196.9,14198.9,14200.9,14202.8,14204.7,14206.6
222,3S,14189.8,14191.8,14193.7,14195.7,14197.6,14199.5
223,3S,14182.7,14184.6,14186.6,14188.5,14190.5,14192.3
224,3S,14175.5,14177.5,14179.5,14181.4,14183.3,14185.2
225,3S,14168.4,14170.4,14172.3,14174.3,14176.2,14178.1
226,3S,14161.2,14163.2,14165.2,14167.1,14169,14170.9
227,3S,14154.1,14156.1,14158,14160,14161.9,14163.8
228,3S,14147,14148.9,14150.9,14152.8,14154.7,14156.6
229,3S,14139.8,14141.8,14143.8,14145.7,14147.6,14149.5
230,3S,14132.7,14134.7,14136.6,14138.6,14140.5,14142.4
231,3S,14125.5,14127.5,14129.5,14131.4,14133.3,14135.2
232,3S,14118.4,14120.4,14122.3,14124.3,14126.2,14128.1
233,3S,14111.2,14113.2,14115.2,14117.1,14119,14120.9
234,3S,14104.1,14106.1,14108.1,14110,14111.9,14113.8
235,3S,14097,14099,14100.9,14102.8,14104.8,14106.6
236,3S,14089.8,14091.8,14093.8,14095.7,14097.6,14099.5
237,3S,14082.7,14084.7,14086.6,14088.6,14090.5,14092.4
238,3S,14075.5,14077.5,14079.5,14081.4,14083.3,14085.2
239,3S,14068.4,14070.4,14072.3,14074.3,14076.2,14078.1
240,3S,14061.3,14063.2,14065.2,14067.1,14069.1,14070.9
241,3S,14054.1,14056.1,14058.1,14060,14061.9,14063.8
242,3S,14047,14049,14050.9,14052.9,14054.8,14056.7
243,3S,14039.8,14041.8,14043.8,14045.7,14047.6,14049.5
244,3S,14032.7,14034.7,14036.6,14038.6,14040.5,14042.4
245,3S,14025.6,14027.5,14029.5,14031.4,14033.3,14035.2
246,3S,14018.4,14020.4,14022.4,14024.3,14026.2,14028.1
247,3S,14011.3,14013.3,14015.2,14017.2,14019.1,14020.9
248,3S,14004.1,14006.1,14008.1,14010,14011.9,14013.8
249,3S,13997,13999,14000.9,14002.9,14004.8,14006.7
250,3S,13989.9,13991.8,13993.8,13995.7,13997.6,13999.5
251,3S,13982.7,13984.7,13986.7,13988.6,13990.5,13992.4
252,3S,13975.6,13977.6,13979.5,13981.4,13983.4,13985.2
253,3S,13968.4,13970.4,13972.4,13974.3,13976.2,13978.1
254,3S,13961.3,13963.3,13965.2,13967.2,13969.1,13971
255,3S,13954.1,13956.1,13958.1,13960,13961.9,13963.8
256,3S,13947,13949,13950.9,13952.9,13954.8,13956.7
257,3S,13939.9,13941.8,13943.8,13945.7,13947.6,13949.5
258,3S,13932.7,13934.7,13936.7,13938.6,13940.5,13942.4
259,3S,13925.6,13927.6,13929.5,13931.5,13933.4,13935.2
260,3S,13918.4,13920.4,13922.4,13924.3,13926.2,13928.1
261,3S,13911.3,13913.3,13915.2,13917.2,13919.1,13921
262,3S,13904.2,13906.1,13908.1,13910,13911.9,13913.8
263,3S,13897,13899,13901,13902.9,13904.8,13906.7
264,3S,13889.9,13891.9,13893.8,13895.8,13897.7,13899.5
265,3S,13882.7,13884.7,13886.7,13888.6,13890.5,13892.4
266,3S,13875.6,13877.6,13879.5,13881.5,13883.4,13885.2
267,3S,13868.5,13870.4,13872.4,13874.3,13876.2,13878.1
268,3S,13861.3,13863.3,13865.3,13867.2,13869.1,13871
269,3S,13854.2,13856.2,13858.1,13860,13861.9,13863.8
270,3S,13847,13849,13851,13852.9,13854.8,13856.7
275,3S,13811.3,13813.3,13815.3,13817.2,13819.1,13821
280,3S,13775.6,13777.6,13779.6,13781.5,13783.4,13785.3
285,3S,13739.9,13741.9,13743.9,13745.8,13747.7,13749.5
290,3S,13704.2,13706.2,13708.1,13710.1,13712,13713.8
295,3S,13668.5,13670.5,13672.4,13674.4,13676.3,13678.1
300,3S,13632.8,13634.8,13636.7,13638.7,13640.6,13642.4
305,3S,13597.1,13599.1,13601,13603,13604.8,13606.7
310,3S,13561.4,13563.4,13565.3,13567.2,13569.1,13571
315,3S,13525.7,13527.7,13529.6,13531.5,13533.4,13535.3
320,3S,13490,13492,13493.9,13495.8,13497.7,13499.6
325,3S,13454.3,13456.3,13458.2,13460.1,13462,13463.9
330,3S,13418.6,13420.5,13422.5,13424.4,13426.3,13428.2
335,3S,13382.9,13384.8,13386.8,13388.7,13390.6,13392.5
340,3S,13347.1,13349.1,13351.1,13353,13354.9,13356.7
345,3S,13311.4,13313.4,13315.4,13317.3,13319.2,13321
350,3S,13275.7,13277.7,13279.7,13281.6,13283.5,13285.3
355,3S,13240,13242,13244,13245.9,13247.8,13249.6
360,3S,13204.3,13206.3,13208.3,13210.2,13212.1,13213.9
365,3S,13168.6,13170.6,13172.6,13174.5,13176.4,13178.2
370,3S,13132.9,13134.9,13136.9,13138.8,13140.7,13142.5
375,3S,13097.2,13099.2,13101.2,13103.1,13104.9,13106.8
380,3S,13061.5,13063.5,13065.4,13067.4,13069.2,13071.1
385,3S,13025.8,13027.8,13029.7,13031.7,13033.5,13035.4
390,3S,12990.1,12992.1,12994,12995.9,12997.8,12999.6
395,3S,12954.4,12956.4,12958.3,12960.2,12962.1,12963.9
400,3S,12918.7,12920.7,12922.6,12924.5,12926.4,12928.2
405,3S,12883,12885,12886.9,12888.8,12890.7,12892.5
410,3S,12847.3,12849.3,12851.2,12853.1,12855,12856.8
415,3S,12811.6,12813.6,12815.5,12817.4,12819.3,12821.1
420,3S,12775.9,12777.9,12779.8,12781.7,12783.6,12785.4
425,3S,12740.2,12742.1,12744.1,12746,12747.9,12749.7
430,3S,12704.4,12706.4,12708.4,12710.3,12712.2,12714
435,3S,12668.7,12670.7,12672.7,12674.6,12676.5,12678.3
440,3S,12633,12635,12637,12638.9,12640.7,12642.6
445,3S,12597.3,12599.3,12601.3,12603.2,12605,12606.8
450,3S,12561.6,12563.6,12565.6,12567.5,12569.3,12571.1
455,3S,12525.9,12527.9,12529.9,12531.8,12533.6,12535.4
460,3S,12490.2,12492.2,12494.2,12496.1,12497.9,12499.7
465,3S,12454.5,12456.5,12458.5,12460.4,12462.2,12464
470,3S,12418.8,12420.8,12422.7,12424.6,12426.5,12428.3
475,3S,12383.1,12385.1,12387,12388.9,12390.8,12392.6
480,3S,12347.4,12349.4,12351.3,12353.2,12355.1,12356.9
485,3S,12311.7,12313.7,12315.6,12317.5,12319.4,12321.2
490,3S,12276,12278,12279.9,12281.8,12283.7,12285.5
495,3S,12240.3,12242.3,12244.2,12246.1,12248,12249.8
500,3S,12204.6,12206.6,12208.5,12210.4,12212.3,12214
505,3S,12168.9,12170.9,12172.8,12174.7,12176.5,12178.3
510,3S,12133.2,12135.2,12137.1,12139,12140.8,12142.6
515,3S,12097.5,12099.4,12101.4,12103.3,12105.1,12106.9
520,3S,12061.7,12063.7,12065.7,12067.6,12069.4,12071.2
525,3S,12026,12028,12030,12031.9,12033.7,12035.5
530,3S,11990.3,11992.3,11994.3,11996.2,11998,11999.8
535,3S,11954.6,11956.6,11958.6,11960.5,11962.3,11964.1
540,3S,11918.9,11920.9,11922.9,11924.8,11926.6,11928.4
545,3S,11883.2,11885.2,11887.2,11889,11890.9,11892.7
550,3S,11847.5,11849.5,11851.5,11853.3,11855.2,11856.9
555,3S,11811.8,11813.8,11815.7,11817.6,11819.5,11821.2
560,3S,11776.1,11778.1,11780,11781.9,11783.8,11785.5
565,3S,11740.4,11742.4,11744.3,11746.2,11748.1,11749.8
570,3S,11704.7,11706.7,11708.6,11710.5,11712.3,11714.1
575,3S,11669,11671,11672.9,11674.8,11676.6,11678.4
580,3S,11633.3,11635.3,11637.2,11639.1,11640.9,11642.7
585,3S,11597.6,11599.6,11601.5,11603.4,11605.2,11607
590,3S,11561.9,11563.9,11565.8,11567.7,11569.5,11571.3
595,3S,11526.2,11528.2,11530.1,11532,11533.8,11535.6
600,3S,11490.5,11492.5,11494.4,11496.3,11498.1,11499.9
605,3S,11454.7,11456.8,11458.7,11460.6,11462.4,11464.1
610,3S,11419,11421,11423,11424.9,11426.7,11428.4
615,3S,11383.3,11385.3,11387.3,11389.2,11391,11392.7
620,3S,11347.6,11349.6,11351.6,11353.5,11355.3,11357
625,3S,11311.9,11313.9,11315.9,11317.7,11319.6,11321.3
630,3S,11276.2,11278.2,11280.2,11282,11283.8,11285.6
635,3S,11240.5,11242.5,11244.5,11246.3,11248.1,11249.9
640,3S,11204.8,11206.8,11208.8,11210.6,11212.4,11214.2
645,3S,11169.1,11171.1,11173,11174.9,11176.7,11178.5
650,3S,11133.4,11135.4,11137.3,11139.2,11141,11142.8
655,3S,11097.7,11099.7,11101.6,11103.5,11105.3,11107
660,3S,11062,11064,11065.9,11067.8,11069.6,11071.3
665,3S,11026.3,11028.3,11030.2,11032.1,11033.9,11035.6
670,3S,10990.6,10992.6,10994.5,10996.4,10998.2,10999.9
675,3S,10954.9,10956.9,10958.8,10960.7,10962.5,10964.2
680,3S,10919.2,10921.2,10923.1,10925,10926.8,10928.5
685,3S,10883.5,10885.5,10887.4,10889.3,10891.1,10892.8
690,3S,10847.8,10849.8,10851.7,10853.6,10855.4,10857.1
695,3S,10812,10814.1,10816,10817.9,10819.7,10821.4
700,3S,10776.3,10778.3,10780.3,10782.2,10783.9,10785.7
705,3S,10740.6,10742.6,10744.6,10746.4,10748.2,10750
710,3S,10704.9,10706.9,10708.9,10710.7,10712.5,10714.2
715,3S,10669.2,10671.2,10673.2,10675,10676.8,10678.5
720,3S,10633.5,10635.5,10637.5,10639.3,10641.1,10642.8
725,3S,10597.8,10599.8,10601.8,10603.6,10605.4,10607.1
730,3S,10562.1,10564.1,10566.1,10567.9,10569.7,10571.4
735,3S,10526.4,10528.4,10530.3,10532.2,10534,10535.7
740,3S,10490.7,10492.7,10494.6,10496.5,10498.3,10500
745,3S,10455,10457,10458.9,10460.8,10462.6,10464.3
750,3S,10419.3,10421.3,10423.2,10425.1,10426.9,10428.6
755,3S,10383.6,10385.6,10387.5,10389.4,10391.2,10392.9
760,3S,10347.9,10349.9,10351.8,10353.7,10355.5,10357.2
765,3S,10312.2,10314.2,10316.1,10318,10319.7,10321.4
770,3S,10276.5,10278.5,10280.4,10282.3,10284,10285.7
775,3S,10240.8,10242.8,10244.7,10246.6,10248.3,10250
780,3S,10205.1,10207.1,10209,10210.8,10212.6,10214.3
785,3S,10169.3,10171.4,10173.3,10175.1,10176.9,10178.6
790,3S,10133.6,10135.7,10137.6,10139.4,10141.2,10142.9
795,3S,10097.9,10099.9,10101.9,10103.7,10105.5,10107.2
800,3S,10062.2,10064.2,10066.2,10068,10069.8,10071.5
805,3S,10026.5,10028.5,10030.5,10032.3,10034.1,10035.8
810,3S,9990.8,9992.8,9994.8,9996.6,9998.4,10000.1
815,3S,9955.1,9957.1,9959.1,9960.9,9962.7,9964.3
820,3S,9919.4,9921.4,9923.4,9925.2,9927,9928.6
825,3S,9883.7,9885.7,9887.6,9889.5,9891.2,9892.9
830,3S,9848,9850,9851.9,9853.8,9855.5,9857.2
835,3S,9812.3,9814.3,9816.2,9818.1,9819.8,9821.5
840,3S,9776.6,9778.6,9780.5,9782.4,9784.1,9785.8
845,3S,9740.9,9742.9,9744.8,9746.7,9748.4,9750.1
850,3S,9705.2,9707.2,9709.1,9711,9712.7,9714.4
855,3S,9669.5,9671.5,9673.4,9675.3,9677,9678.7
860,3S,9633.8,9635.8,9637.7,9639.5,9641.3,9643
865,3S,9598.1,9600.1,9602,9603.8,9605.6,9607.3
870,3S,9562.3,9564.4,9566.3,9568.1,9569.9,9571.5
875,3S,9526.6,9528.7,9530.6,9532.4,9534.2,9535.8
880,3S,9490.9,9493,9494.9,9496.7,9498.5,9500.1
885,3S,9455.2,9457.3,9459.2,9461,9462.8,9464.4
890,3S,9419.5,9421.5,9423.5,9425.3,9427.1,9428.7
895,3S,9383.8,9385.8,9387.8,9389.6,9391.3,9393
900,3S,9348.1,9350.1,9352.1,9353.9,9355.6,9357.3
905,3S,9312.4,9314.4,9316.4,9318.2,9319.9,9321.6
910,3S,9276.7,9278.7,9280.6,9282.5,9284.2,9285.9
915,3S,9241,9243,9244.9,9246.8,9248.5,9250.2
920,3S,9205.3,9207.3,9209.2,9211.1,9212.8,9214.4
925,3S,9169.6,9171.6,9173.5,9175.4,9177.1,9178.7
930,3S,9133.9,9135.9,9137.8,9139.7,9141.4,9143
935,3S,9098.2,9100.2,9102.1,9103.9,9105.7,9107.3
940,3S,9062.5,9064.5,9066.4,9068.2,9070,9071.6
945,3S,9026.8,9028.8,9030.7,9032.5,9034.3,9035.9
950,3S,8991.1,8993.1,8995,8996.8,8998.6,9000.2
955,3S,8955.4,8957.4,8959.3,8961.1,8962.9,8964.5
960,3S,8919.6,8921.7,8923.6,8925.4,8927.1,8928.8
965,3S,8883.9,8886,8887.9,8889.7,8891.4,8893.1
970,3S,8848.2,8850.3,8852.2,8854,8855.7,8857.4
