Ullage  (cm.),Tank,-1,0,1,2,3,4
975,4P,8786.7,8777.4,8768,8758.6,8749,8739.3
980,4P,8751,8741.7,8732.3,8722.9,8713.3,8703.6
985,4P,8715.3,8706,8696.6,8687.1,8677.6,8667.9
990,4P,8679.6,8670.3,8660.9,8651.4,8641.9,8632.2
995,4P,8643.9,8634.6,8625.2,8615.7,8606.1,8596.5
1000,4P,8608.2,8598.9,8589.5,8580,8570.4,8560.7
1005,4P,8572.5,8563.2,8553.8,8544.3,8534.7,8525
1010,4P,8536.8,8527.5,8518.1,8508.6,8499,8489.3
1015,4P,8501.1,8491.8,8482.4,8472.9,8463.3,8453.6
1020,4P,8465.4,8456.1,8446.7,8437.2,8427.6,8417.9
1025,4P,8429.6,8420.4,8411,8401.5,8391.9,8382.2
1030,4P,8393.9,8384.7,8375.3,8365.8,8356.2,8346.5
1035,4P,8358.2,8349,8339.6,8330.1,8320.5,8310.8
1040,4P,8322.5,8313.3,8303.9,8294.4,8284.8,8275.1
1045,4P,8286.8,8277.5,8268.2,8258.7,8249.1,8239.4
1050,4P,8251.1,8241.8,8232.5,8223,8213.4,8203.7
1055,4P,8215.4,8206.1,8196.7,8187.3,8177.7,8167.9
1060,4P,8179.7,8170.4,8161,8151.5,8141.9,8132.2
1065,4P,8144,8134.7,8125.3,8115.8,8106.2,8096.5
1070,4P,8108.3,8099,8089.6,8080.1,8070.5,8060.8
1075,4P,8072.6,8063.3,8053.9,8044.4,8034.8,8025.1
1080,4P,8036.9,8027.6,8018.2,8008.7,7999.1,7989.4
1085,4P,8001.2,7991.9,7982.5,7973,7963.4,7953.7
1090,4P,7965.5,7956.2,7946.8,7937.3,7927.7,7918
1095,4P,7929.8,7920.5,7911.1,7901.6,7892,7882.3
1100,4P,7894.1,7884.8,7875.4,7865.9,7856.3,7846.6
1105,4P,7858.4,7849.1,7839.7,7830.2,7820.6,7810.8
1110,4P,7822.7,7813.4,7804,7794.5,7784.9,7775.1
1115,4P,7786.9,7777.7,7768.3,7758.8,7749.2,7739.4
1120,4P,7751.2,7742,7732.6,7723.1,7713.5,7703.7
1125,4P,7715.5,7706.3,7696.9,7687.4,7677.7,7668
1130,4P,7679.8,7670.6,7661.2,7651.7,7642,7632.3
1135,4P,7644.1,7634.8,7625.5,7616,7606.3,7596.6
1140,4P,7608.4,7599.1,7589.8,7580.2,7570.6,7560.9
1145,4P,7572.7,7563.4,7554,7544.5,7534.9,7525.2
1150,4P,7537,7527.7,7518.3,7508.8,7499.2,7489.5
1155,4P,7501.3,7492,7482.6,7473.1,7463.5,7453.8
1160,4P,7465.6,7456.3,7446.9,7437.4,7427.8,7418
1165,4P,7429.9,7420.6,7411.2,7401.7,7392.1,7382.3
1170,4P,7394.2,7384.9,7375.5,7366,7356.4,7346.6
1175,4P,7358.5,7349.2,7339.8,7330.3,7320.7,7310.9
1180,4P,7322.8,7313.5,7304.1,7294.6,7285,7275.2
1185,4P,7287.1,7277.8,7268.4,7258.9,7249.3,7239.5
1190,4P,7251.4,7242.1,7232.7,7223.2,7213.5,7203.8
1195,4P,7215.7,7206.4,7197,7187.5,7177.8,7168.1
1200,4P,7180,7170.7,7161.3,7151.8,7142.1,7132.4
1205,4P,7144.2,7135,7125.6,7116.1,7106.4,7096.7
1210,4P,7108.5,7099.3,7089.9,7080.4,7070.7,7060.9
1215,4P,7072.8,7063.6,7054.2,7044.7,7035,7025.2
1220,4P,7037.1,7027.9,7018.5,7008.9,6999.3,6989.5
1225,4P,7001.4,6992.2,6982.8,6973.2,6963.6,6953.8
1230,4P,6965.7,6956.4,6947.1,6937.5,6927.9,6918.1
1235,4P,6930,6920.7,6911.3,6901.8,6892.2,6882.4
1240,4P,6894.3,6885,6875.6,6866.1,6856.5,6846.7
1245,4P,6858.6,6849.3,6839.9,6830.4,6820.8,6811
1250,4P,6822.9,6813.6,6804.2,6794.7,6785.1,6775.3
1255,4P,6787.2,6777.9,6768.5,6759,6749.3,6739.6
1260,4P,6751.5,6742.2,6732.8,6723.3,6713.6,6703.9
1265,4P,6715.8,6706.5,6697.1,6687.6,6677.9,6668.1
1270,4P,6680.1,6670.8,6661.4,6651.9,6642.2,6632.4
1275,4P,6644.4,6635.1,6625.7,6616.2,6606.5,6596.7
1280,4P,6608.7,6599.4,6590,6580.5,6570.8,6561
1285,4P,6573,6563.7,6554.3,6544.8,6535.1,6525.3
1290,4P,6537.2,6528,6518.6,6509.1,6499.4,6489.6
1295,4P,6501.5,6492.3,6482.9,6473.3,6463.7,6453.9
1300,4P,6465.8,6456.6,6447.2,6437.6,6428,6418.2
1305,4P,6430.1,6420.9,6411.5,6401.9,6392.3,6382.5
1310,4P,6394.4,6385.2,6375.8,6366.2,6356.6,6346.8
1315,4P,6358.7,6349.5,6340.1,6330.5,6320.9,6311
1320,4P,6323,6313.7,6304.4,6294.8,6285.1,6275.3
1325,4P,6287.3,6278,6268.6,6259.1,6249.4,6239.6
1330,4P,6251.6,6242.3,6232.9,6223.4,6213.7,6203.9
1335,4P,6215.9,6206.6,6197.2,6187.7,6178,6168.2
1340,4P,6180.2,6170.9,6161.5,6152,6142.3,6132.5
1345,4P,6144.5,6135.2,6125.8,6116.3,6106.6,6096.8
1350,4P,6108.8,6099.5,6090.1,6080.6,6070.9,6061.1
1355,4P,6073.1,6063.8,6054.4,6044.9,6035.2,6025.4
1360,4P,6037.4,6028.1,6018.7,6009.2,5999.5,5989.7
1365,4P,6001.7,5992.4,5983,5973.5,5963.8,5954
1370,4P,5966,5956.7,5947.3,5937.8,5928.1,5918.2
1375,4P,5930.3,5921,5911.6,5902,5892.4,5882.5
1380,4P,5894.5,5885.3,5875.9,5866.3,5856.7,5846.8
1385,4P,5858.8,5849.6,5840.2,5830.6,5820.9,5811.1
1390,4P,5823.1,5813.9,5804.5,5794.9,5785.2,5775.4
1395,4P,5787.4,5778.2,5768.8,5759.2,5749.5,5739.7
1400,4P,5751.7,5742.5,5733.1,5723.5,5713.8,5704
1405,4P,5716,5706.8,5697.4,5687.8,5678.1,5668.3
1410,4P,5680.3,5671.1,5661.6,5652.1,5642.4,5632.6
1415,4P,5644.6,5635.3,5625.9,5616.4,5606.7,5596.9
1420,4P,5608.9,5599.6,5590.2,5580.7,5571,5561.1
1425,4P,5573.2,5563.9,5554.5,5545,5535.3,5525.4
1430,4P,5537.5,5528.2,5518.8,5509.3,5499.6,5489.7
1435,4P,5501.8,5492.5,5483.1,5473.6,5463.9,5454
1440,4P,5466.1,5456.8,5447.4,5437.9,5428.2,5418.3
1445,4P,5430.4,5421.1,5411.7,5402.2,5392.5,5382.6
1450,4P,5394.7,5385.4,5376,5366.5,5356.7,5346.9
1455,4P,5359,5349.7,5340.3,5330.7,5321,5311.2
1460,4P,5323.3,5314,5304.6,5295,5285.3,5275.5
1465,4P,5287.6,5278.3,5268.9,5259.3,5249.6,5239.8
1470,4P,5251.8,5242.6,5233.2,5223.6,5213.9,5204.1
1475,4P,5216.1,5206.9,5197.5,5187.9,5178.2,5168.3
1480,4P,5180.4,5171.2,5161.8,5152.2,5142.5,5132.6
1485,4P,5144.7,5135.5,5126.1,5116.5,5106.8,5096.9
1490,4P,5109,5099.8,5090.4,5080.8,5071.1,5061.2
1495,4P,5073.3,5064.1,5054.7,5045.1,5035.4,5025.5
1500,4P,5037.6,5028.4,5018.9,5009.4,4999.7,4989.8
1505,4P,5001.9,4992.7,4983.2,4973.7,4964,4954.1
1510,4P,4966.2,4956.9,4947.5,4938,4928.3,4918.4
1515,4P,4930.5,4921.2,4911.8,4902.3,4892.5,4882.7
1520,4P,4894.8,4885.5,4876.1,4866.6,4856.8,4847
1525,4P,4859.1,4849.8,4840.4,4830.9,4821.1,4811.3
1530,4P,4823.4,4814.1,4804.7,4795.1,4785.4,4775.5
1535,4P,4787.7,4778.4,4769,4759.4,4749.7,4739.8
1540,4P,4752,4742.7,4733.3,4723.7,4714,4704.1
1545,4P,4716.3,4707,4697.6,4688,4678.3,4668.4
1550,4P,4680.6,4671.3,4661.9,4652.3,4642.6,4632.7
1555,4P,4644.9,4635.6,4626.2,4616.6,4606.9,4597
1560,4P,4609.1,4599.9,4590.5,4580.9,4571.2,4561.3
1565,4P,4573.4,4564.2,4554.8,4545.2,4535.5,4525.6
1570,4P,4537.7,4528.5,4519.1,4509.5,4499.8,4489.9
1575,4P,4502,4492.8,4483.4,4473.8,4464.1,4454.2
1580,4P,4466.3,4457.1,4447.7,4438.1,4428.3,4418.4
1585,4P,4430.6,4421.4,4412,4402.4,4392.6,4382.7
1590,4P,4394.9,4385.7,4376.2,4366.7,4356.9,4347
1595,4P,4359.2,4350,4340.5,4331,4321.2,4311.3
1600,4P,4323.5,4314.2,4304.8,4295.3,4285.5,4275.6
1605,4P,4287.8,4278.5,4269.1,4259.6,4249.8,4239.9
1610,4P,4252.1,4242.8,4233.4,4223.8,4214.1,4204.2
1615,4P,4216.4,4207.1,4197.7,4188.1,4178.4,4168.5
1620,4P,4180.7,4171.4,4162,4152.4,4142.7,4132.8
1625,4P,4145,4135.7,4126.3,4116.7,4107,4097.1
1630,4P,4109.3,4100,4090.6,4081,4071.3,4061.4
1635,4P,4073.6,4064.3,4054.9,4045.3,4035.6,4025.6
1640,4P,4037.9,4028.6,4019.2,4009.6,3999.9,3989.9
1645,4P,4002.1,3992.9,3983.5,3973.9,3964.1,3954.2
1650,4P,3966.4,3957.2,3947.8,3938.2,3928.4,3918.5
1655,4P,3930.7,3921.5,3912.1,3902.5,3892.7,3882.8
1660,4P,3895,3885.8,3876.4,3866.8,3857,3847.1
1665,4P,3859.3,3850.1,3840.7,3831.1,3821.3,3811.4
1670,4P,3823.6,3814.4,3805,3795.4,3785.6,3775.7
1675,4P,3787.9,3778.7,3769.3,3759.7,3749.9,3740
1680,4P,3752.2,3743,3733.5,3724,3714.2,3704.3
1685,4P,3716.5,3707.3,3697.8,3688.2,3678.5,3668.5
1690,4P,3680.8,3671.6,3662.1,3652.5,3642.8,3632.8
1695,4P,3645.1,3635.8,3626.4,3616.8,3607.1,3597.1
1700,4P,3609.4,3600.1,3590.7,3581.1,3571.4,3561.4
1705,4P,3573.7,3564.4,3555,3545.4,3535.7,3525.7
1710,4P,3538,3528.7,3519.3,3509.7,3499.9,3490
1715,4P,3502.3,3493,3483.6,3474,3464.2,3454.3
1720,4P,3466.6,3457.3,3447.9,3438.3,3428.5,3418.6
1725,4P,3430.9,3421.6,3412.2,3402.6,3392.8,3382.9
1730,4P,3395.2,3385.9,3376.5,3366.9,3357.1,3347.2
1735,4P,3359.4,3350.2,3340.8,3331.2,3321.4,3311.5
1740,4P,3323.7,3314.5,3305.1,3295.5,3285.7,3275.7
1745,4P,3288,3278.8,3269.4,3259.8,3250,3240
1750,4P,3252.3,3243.1,3233.7,3224.1,3214.3,3204.3
1755,4P,3216.6,3207.4,3198,3188.4,3178.6,3168.6
1760,4P,3180.9,3171.7,3162.3,3152.7,3142.9,3132.9
1765,4P,3145.2,3136,3126.5,3116.9,3107.2,3097.2
1770,4P,3109.5,3100.3,3090.8,3081.2,3071.5,3061.5
1775,4P,3073.8,3064.6,3055.1,3045.5,3035.7,3025.8
1780,4P,3038.1,3028.9,3019.4,3009.8,3000,2990.1
1785,4P,3002.4,2993.2,2983.7,2974.1,2964.3,2954.4
1790,4P,2966.7,2957.4,2948,2938.4,2928.6,2918.7
1795,4P,2931,2921.7,2912.3,2902.7,2892.9,2883
1800,4P,2895.3,2886,2876.6,2867,2857.3,2847.4
1805,4P,2859.6,2850.3,2840.9,2831.4,2821.7,2811.8
1810,4P,2823.9,2814.7,2805.3,2795.8,2786.1,2776.3
1815,4P,2788.3,2779.1,2769.7,2760.2,2750.6,2740.8
1820,4P,2752.8,2743.6,2734.2,2724.8,2715.2,2705.4
1825,4P,2717.3,2708.1,2698.8,2689.4,2679.8,2670.1
1830,4P,2682,2672.8,2663.5,2654.1,2644.5,2634.8
1835,4P,2646.7,2637.6,2628.3,2618.9,2609.3,2599.7
1840,4P,2611.5,2602.4,2593.1,2583.7,2574.2,2564.6
1845,4P,2576.4,2567.3,2558.1,2548.7,2539.2,2529.6
1850,4P,2541.4,2532.3,2523.1,2513.7,2504.3,2494.7
1855,4P,2506.4,2497.4,2488.2,2478.9,2469.4,2459.8
1860,4P,2471.6,2462.5,2453.4,2444.1,2434.6,2425.1
1865,4P,2436.8,2427.8,2418.6,2409.4,2400,2390.4
1870,4P,2402.1,2393.1,2384,2374.7,2365.4,2355.8
1875,4P,2367.5,2358.5,2349.4,2340.2,2330.8,2321.3
1880,4P,2333,2324,2315,2305.7,2296.4,2286.9
1885,4P,2298.5,2289.6,2280.6,2271.4,2262,2252.6
1890,4P,2264.2,2255.3,2246.2,2237.1,2227.8,2218.3
1895,4P,2229.9,2221,2212,2202.9,2193.6,2184.2
1900,4P,2195.7,2186.9,2177.9,2168.7,2159.5,2150.1
1905,4P,2161.6,2152.8,2143.8,2134.7,2125.5,2116.1
1910,4P,2127.6,2118.8,2109.8,2100.7,2091.5,2082.2
1915,4P,2093.6,2084.9,2075.9,2066.9,2057.7,2048.4
1920,4P,2059.8,2051,2042.1,2033.1,2023.9,2014.6
1925,4P,2026,2017.3,2008.4,1999.4,1990.2,1981
1930,4P,1992.3,1983.6,1974.7,1965.8,1956.6,1947.4
1935,4P,1958.7,1950,1941.2,1932.2,1923.1,1913.9
1940,4P,1925.2,1916.5,1907.7,1898.8,1889.7,1880.5
1945,4P,1891.8,1883.1,1874.3,1865.4,1856.3,1847.1
1950,4P,1858.4,1849.8,1841,1832.1,1823.1,1813.9
1955,4P,1825.1,1816.5,1807.8,1798.9,1789.9,1780.7
1960,4P,1792,1783.4,1774.6,1765.8,1756.8,1747.7
1965,4P,1758.8,1750.3,1741.6,1732.7,1723.8,1714.7
1970,4P,1725.8,1717.3,1708.6,1699.8,1690.8,1681.8
1975,4P,1692.9,1684.4,1675.7,1666.9,1658,1648.9
1980,4P,1660,1651.5,1642.9,1634.1,1625.2,1616.2
1985,4P,1627.3,1618.8,1610.2,1601.4,1592.5,1583.5
1990,4P,1594.6,1586.1,1577.5,1568.8,1559.9,1550.9
1995,4P,1562,1553.6,1545,1536.3,1527.4,1518.5
2000,4P,1529.5,1521.1,1512.5,1503.8,1495,1486
2005,4P,1497,1488.6,1480.1,1471.5,1462.7,1453.7
2010,4P,1464.7,1456.3,1447.8,1439.2,1430.4,1421.5
2015,4P,1432.4,1424.1,1415.6,1407,1398.2,1389.3
2020,4P,1400.2,1391.9,1383.4,1374.8,1366.1,1357.2
2025,4P,1368.1,1359.8,1351.4,1342.8,1334.1,1325.3
2030,4P,1336.1,1327.8,1319.4,1310.9,1302.2,1293.4
2035,4P,1304.2,1295.9,1287.5,1279,1270.3,1261.5
2040,4P,1272.3,1264.1,1255.7,1247.2,1238.6,1229.8
2045,4P,1240.6,1232.4,1224,1215.5,1206.9,1198.1
2050,4P,1208.9,1200.7,1192.4,1183.9,1175.3,1166.6
2051,4P,1202.6,1194.4,1186,1177.6,1169,1160.3
2052,4P,1196.2,1188.1,1179.7,1171.3,1162.7,1154
2053,4P,1189.9,1181.7,1173.4,1165,1156.4,1147.7
2054,4P,1183.6,1175.4,1167.1,1158.7,1150.1,1141.4
2055,4P,1177.3,1169.1,1160.8,1152.4,1143.8,1135.1
2056,4P,1171,1162.8,1154.5,1146.1,1137.5,1128.8
2057,4P,1164.7,1156.5,1148.2,1139.8,1131.2,1122.5
2058,4P,1158.4,1150.2,1141.9,1133.5,1124.9,1116.2
2059,4P,1152.1,1143.9,1135.6,1127.2,1118.6,1109.9
2060,4P,1145.8,1137.6,1129.3,1120.9,1112.4,1103.7
2061,4P,1139.5,1131.3,1123,1114.6,1106.1,1097.4
2062,4P,1133.2,1125,1116.8,1108.4,1099.8,1091.1
2063,4P,1126.9,1118.8,1110.5,1102.1,1093.5,1084.9
2064,4P,1120.6,1112.5,1104.2,1095.8,1087.3,1078.6
2065,4P,1114.3,1106.2,1097.9,1089.5,1081,1072.3
2066,4P,1108.1,1099.9,1091.7,1083.3,1074.8,1066.1
2067,4P,1101.8,1093.7,1085.4,1077,1068.5,1059.8
2068,4P,1095.5,1087.4,1079.2,1070.8,1062.2,1053.6
2069,4P,1089.3,1081.1,1072.9,1064.5,1056,1047.3
2070,4P,1083,1074.9,1066.6,1058.3,1049.8,1041.1
2071,4P,1076.7,1068.6,1060.4,1052,1043.5,1034.9
2072,4P,1070.5,1062.4,1054.1,1045.8,1037.3,1028.6
2073,4P,1064.2,1056.1,1047.9,1039.5,1031,1022.4
2074,4P,1058,1049.9,1041.7,1033.3,1024.8,1016.2
2075,4P,1051.7,1043.6,1035.4,1027.1,1018.6,1010
2076,4P,1045.5,1037.4,1029.2,1020.8,1012.3,1003.7
2077,4P,1039.2,1031.2,1023,1014.6,1006.1,997.5
2078,4P,1033,1024.9,1016.7,1008.4,999.9,991.3
2079,4P,1026.8,1018.7,1010.5,1002.2,993.7,985.1
2080,4P,1020.6,1012.5,1004.3,996,987.5,978.9
2081,4P,1014.3,1006.3,998.1,989.7,981.3,972.7
2082,4P,1008.1,1000,991.9,983.5,975.1,966.5
2083,4P,1001.9,993.8,985.6,977.3,968.9,960.3
2084,4P,995.7,987.6,979.4,971.1,962.7,954.1
2085,4P,989.5,981.4,973.2,964.9,956.5,947.9
2086,4P,983.2,975.2,967,958.7,950.3,941.7
2087,4P,977,969,960.8,952.5,944.1,935.5
2088,4P,970.8,962.8,954.6,946.3,937.9,929.3
2089,4P,964.6,956.6,948.5,940.2,931.7,923.2
2090,4P,958.4,950.4,942.3,934,925.5,917
2091,4P,952.2,944.2,936.1,927.8,919.4,910.8
2092,4P,946.1,938,929.9,921.6,913.2,904.7
2093,4P,939.9,931.9,923.7,915.4,907,898.5
2094,4P,933.7,925.7,917.5,909.3,900.9,892.3
2095,4P,927.5,919.5,911.4,903.1,894.7,886.2
2096,4P,921.3,913.3,905.2,896.9,888.5,880
2097,4P,915.2,907.2,899,890.8,882.4,873.9
2098,4P,909,901,892.9,884.6,876.2,867.7
2099,4P,902.8,894.8,886.7,878.5,870.1,861.6
2100,4P,896.7,888.7,880.6,872.3,863.9,855.4
2101,4P,890.5,882.5,874.4,866.2,857.8,849.3
2102,4P,884.4,876.4,868.3,860,851.7,843.2
2103,4P,878.2,870.2,862.1,853.9,845.5,837
2104,4P,872,864.1,856,847.8,839.4,830.9
2105,4P,865.9,857.9,849.9,841.6,833.3,824.8
2106,4P,859.8,851.8,843.7,835.5,827.1,818.7
2107,4P,853.6,845.7,837.6,829.4,821,812.5
2108,4P,847.5,839.5,831.5,823.3,814.9,806.4
2109,4P,841.4,833.4,825.3,817.1,808.8,800.3
2110,4P,835.2,827.3,819.2,811,802.7,794.2
2111,4P,829.1,821.2,813.1,804.9,796.6,788.1
2112,4P,823,815,807,798.8,790.5,782
2113,4P,816.9,808.9,800.9,792.7,784.4,775.9
2114,4P,810.7,802.8,794.8,786.6,778.3,769.8
2115,4P,804.6,796.7,788.7,780.5,772.2,763.7
2116,4P,798.5,790.6,782.6,774.4,766.1,757.6
2117,4P,792.4,784.5,776.5,768.3,760,751.6
2118,4P,786.3,778.4,770.4,762.2,753.9,745.5
2119,4P,780.2,772.3,764.3,756.1,747.8,739.4
2120,4P,774.1,766.2,758.2,750,741.7,733.3
2121,4P,768,760.1,752.1,744,735.7,727.3
2122,4P,761.9,754.1,746,737.9,729.6,721.2
2123,4P,755.9,748,740,731.8,723.5,715.1
2124,4P,749.8,741.9,733.9,725.7,717.5,709.1
2125,4P,743.7,735.8,727.8,719.7,711.4,703
2126,4P,737.6,729.7,721.7,713.6,705.3,697
2127,4P,731.5,723.7,715.7,707.6,699.3,690.9
2128,4P,725.5,717.6,709.6,701.5,693.2,684.9
2129,4P,719.4,711.6,703.6,695.4,687.2,678.8
2130,4P,713.3,705.5,697.5,689.4,681.2,672.8
2131,4P,707.3,699.4,691.5,683.4,675.1,666.7
2132,4P,701.2,693.4,685.4,677.3,669.1,660.7
2133,4P,695.2,687.3,679.4,671.3,663,654.7
2134,4P,689.1,681.3,673.3,665.2,657,648.6
2135,4P,683.1,675.3,667.3,659.2,651,642.6
2136,4P,677,669.2,661.3,653.2,645,636.6
2137,4P,671,663.2,655.2,647.2,638.9,630.6
2138,4P,665,657.2,649.2,641.1,632.9,624.6
2139,4P,658.9,651.1,643.2,635.1,626.9,618.6
2140,4P,652.9,645.1,637.2,629.1,620.9,612.6
2141,4P,646.9,639.1,631.1,623.1,614.9,606.5
2142,4P,640.9,633.1,625.1,617.1,608.9,600.5
2143,4P,634.8,627,619.1,611.1,602.9,594.5
2144,4P,628.8,621,613.1,605.1,596.9,588.6
2145,4P,622.8,615,607.1,599.1,590.9,582.6
2146,4P,616.8,609,601.1,593.1,584.9,576.6
2147,4P,610.8,603,595.1,587.1,578.9,570.6
2148,4P,604.8,597,589.1,581.1,572.9,564.6
2149,4P,598.8,591,583.1,575.1,566.9,558.6
2150,4P,592.8,585,577.1,569.1,561,552.7
2151,4P,586.8,579.1,571.2,563.1,555,546.7
2152,4P,580.8,573.1,565.2,557.2,549,540.7
2153,4P,574.8,567.1,559.2,551.2,543,534.8
2154,4P,568.9,561.1,553.2,545.2,537.1,528.8
2155,4P,562.9,555.1,547.3,539.3,531.1,522.8
2156,4P,556.9,549.2,541.3,533.3,525.2,516.9
2157,4P,550.9,543.2,535.3,527.3,519.2,510.9
2158,4P,545,537.2,529.4,521.4,513.3,505
2159,4P,539,531.3,523.4,515.4,507.3,499.1
2160,4P,533,525.3,517.5,509.5,501.4,493.1
2161,4P,527.1,519.4,511.5,503.5,495.4,487.2
2162,4P,521.1,513.4,505.6,497.6,489.5,481.2
2163,4P,515.2,507.5,499.6,491.7,483.6,475.3
2164,4P,509.2,501.5,493.7,485.7,477.6,469.4
2165,4P,503.3,495.6,487.7,479.8,471.7,463.5
2166,4P,497.3,489.6,481.8,473.9,465.8,457.5
2167,4P,491.4,483.7,475.9,467.9,459.8,451.6
2168,4P,485.5,477.8,470,462,453.9,445.7
2169,4P,479.5,471.8,464,456.1,448,439.8
2170,4P,473.6,465.9,458.1,450.2,442.1,433.9
2171,4P,467.7,460,452.2,444.3,436.2,428
2172,4P,461.7,454.1,446.3,438.4,430.3,422.1
2173,4P,455.8,448.2,440.4,432.5,424.4,416.2
2174,4P,449.9,442.3,434.5,426.5,418.5,410.3
2175,4P,444,436.4,428.6,420.7,412.6,404.4
2176,4P,438.1,430.4,422.7,414.8,406.7,398.5
2177,4P,432.2,424.5,416.8,408.9,400.8,392.6
2178,4P,426.3,418.6,410.9,403,394.9,386.8
2179,4P,420.4,412.8,405,397.1,389.1,380.9
2180,4P,414.5,406.9,399.1,391.2,383.2,375
2181,4P,408.6,401,393.2,385.3,377.3,369.1
2182,4P,402.7,395.1,387.3,379.5,371.4,363.3
2183,4P,396.8,389.2,381.5,373.6,365.6,357.4
2184,4P,390.9,383.3,375.6,367.7,359.7,351.6
2185,4P,385.1,377.5,369.7,361.8,353.8,345.7
2186,4P,379.2,371.6,363.9,356,348,339.9
2187,4P,373.3,365.7,358,350.1,342.1,334
2188,4P,367.5,359.9,352.1,344.3,336.3,328.2
2189,4P,361.6,354,346.3,338.4,330.4,322.3
2190,4P,355.7,348.1,340.4,332.6,324.6,316.5
2191,4P,349.9,342.3,334.6,326.7,318.7,310.6
2192,4P,344,336.4,328.7,320.9,312.9,304.8
2193,4P,338.2,330.6,322.9,315,307.1,299
2194,4P,332.3,324.7,317,309.2,301.2,293.1
2195,4P,326.5,318.9,311.2,303.4,295.4,287.3
2196,4P,320.6,313.1,305.4,297.6,289.6,281.5
2197,4P,314.8,307.2,299.5,291.7,283.8,275.7
2198,4P,309,301.4,293.7,285.9,278,269.9
2199,4P,303.1,295.6,287.9,280.1,272.1,264.1
2200,4P,297.3,289.8,282.1,274.3,266.3,258.3
2201,4P,291.5,283.9,276.3,268.5,260.5,252.5
2202,4P,285.6,278.1,270.4,262.7,254.7,246.7
2203,4P,279.8,272.3,264.6,256.8,248.9,240.9
2204,4P,274,266.5,258.8,251,243.1,235.1
2205,4P,268.2,260.7,253,245.2,237.3,229.3
2206,4P,262.4,254.9,247.2,239.5,231.5,223.5
2207,4P,256.6,249.1,241.4,233.7,225.7,217.7
2208,4P,250.8,243.3,235.6,227.9,220,211.9
2209,4P,245,237.5,229.9,222.1,214.2,206.2
2210,4P,239.2,231.7,224.1,216.3,208.4,200.4
2211,4P,233.4,225.9,218.3,210.5,202.6,194.6
2212,4P,227.6,220.1,212.5,204.8,196.9,188.8
2213,4P,221.8,214.3,206.7,199,191.1,183.1
2214,4P,216.1,208.6,201,193.2,185.3,177.3
2215,4P,210.3,202.8,195.2,187.4,179.6,171.6
2216,4P,204.5,197,189.4,181.7,173.8,165.8
2217,4P,198.7,191.3,183.7,175.9,168.1,160.1
2218,4P,193,185.5,177.9,170.2,162.3,154.3
2219,4P,187.2,179.7,172.1,164.4,156.6,148.6
2220,4P,181.4,174,166.4,158.7,150.8,142.9
2221,4P,175.7,168.2,160.6,152.9,145.1,137.3
2222,4P,169.9,162.5,154.9,147.2,139.3,131.8
2223,4P,164.2,156.7,149.2,141.4,133.6,126.2
2224,4P,158.4,151,143.4,135.7,127.9,120.7
2225,4P,152.7,145.2,137.7,130,122.2,115.8
2226,4P,146.9,139.5,131.9,124.3,116.4,110.9
2227,4P,141.2,133.8,126.2,118.5,110.7,105.9
2228,4P,135.5,128,120.5,112.8,105.1,101
2229,4P,129.7,122.3,114.8,107.1,99.5,96.4
2230,4P,124,116.6,109,101.4,94,91.8
2231,4P,118.3,110.9,103.3,95.7,88.7,87.2
2232,4P,112.6,105.2,97.6,90,83.8,82.5
2233,4P,106.8,99.4,91.9,84.2,78.9,78.4
2234,4P,101.1,93.7,86.2,78.5,74.1,74.4
2235,4P,95.4,88,80.5,72.9,69.5,70.5
2236,4P,89.7,82.3,74.8,67.3,64.9,66.5
2237,4P,84,76.6,69.1,61.8,60.4,62.7
2238,4P,78.3,70.9,63.4,56.7,56.4,59
2239,4P,72.6,65.2,57.7,51.8,52.4,55.4
2240,4P,66.9,59.5,52,47.1,48.5,51.7
2241,4P,61.2,53.9,46.4,42.6,44.8,48.2
2242,4P,55.5,48.2,40.7,38.3,41.2,45.2
2243,4P,49.8,42.5,35,34.4,37.6,42.2
2244,4P,44.2,36.8,29.6,30.6,34.4,39.2
2245,4P,38.5,31.1,24.7,26.9,31.4,36.2
2246,4P,32.9,25.5,20.2,23.5,28.4,33.5
2247,4P,27.7,19.8,16.2,20.5,25.6,30.8
2248,4P,23,14.1,12.6,17.6,22.9,28.1
2249,4P,18.6,8.5,9.5,14.9,20.2,25.4
2250,4P,14.8,2.8,6.8,12.3,17.8,23.2
2250.5,4P,13,0.3,5.6,11.2,16.7,22.2
