Ullage  (cm.),Tank,-1,0,1,2,3,4
430,6P,11520.5,11533.8,11547.1,11560.4,11573.5,11586.7
435,6P,11486.5,11499.8,11513.1,11526.3,11539.5,11552.6
440,6P,11452.4,11465.7,11479,11492.2,11505.4,11518.6
445,6P,11418.3,11431.7,11444.9,11458.2,11471.4,11484.5
450,6P,11384.3,11397.6,11410.9,11424.1,11437.3,11450.4
455,6P,11350.2,11363.5,11376.8,11390,11403.2,11416.4
460,6P,11316.2,11329.5,11342.8,11356,11369.2,11382.3
465,6P,11282.1,11295.4,11308.7,11321.9,11335.1,11348.2
470,6P,11248,11261.4,11274.6,11287.9,11301,11314.2
475,6P,11214,11227.3,11240.6,11253.8,11267,11280.1
480,6P,11179.9,11193.2,11206.5,11219.7,11232.9,11246.1
485,6P,11145.9,11159.2,11172.4,11185.7,11198.9,11212
490,6P,11111.8,11125.1,11138.4,11151.6,11164.8,11177.9
495,6P,11077.7,11091.1,11104.3,11117.6,11130.7,11143.9
500,6P,11043.7,11057,11070.3,11083.5,11096.7,11109.8
505,6P,11009.6,11022.9,11036.2,11049.4,11062.6,11075.7
510,6P,10975.5,10988.9,11002.1,11015.4,11028.5,11041.7
515,6P,10941.5,10954.8,10968.1,10981.3,10994.5,11007.6
520,6P,10907.4,10920.7,10934,10947.2,10960.4,10973.5
525,6P,10873.4,10886.7,10900,10913.2,10926.4,10939.5
530,6P,10839.3,10852.6,10865.9,10879.1,10892.3,10905.4
535,6P,10805.2,10818.6,10831.8,10845.1,10858.2,10871.3
540,6P,10771.2,10784.5,10797.8,10811,10824.2,10837.3
545,6P,10737.1,10750.4,10763.7,10776.9,10790.1,10803.2
550,6P,10703.1,10716.4,10729.7,10742.9,10756,10769.1
555,6P,10669,10682.3,10695.6,10708.8,10722,10735.1
560,6P,10634.9,10648.3,10661.5,10674.7,10687.9,10701
565,6P,10600.9,10614.2,10627.5,10640.7,10653.8,10667
570,6P,10566.8,10580.1,10593.4,10606.6,10619.8,10632.9
575,6P,10532.8,10546.1,10559.3,10572.6,10585.7,10598.8
580,6P,10498.7,10512,10525.3,10538.5,10551.7,10564.8
585,6P,10464.6,10478,10491.2,10504.4,10517.6,10530.7
590,6P,10430.6,10443.9,10457.2,10470.4,10483.5,10496.6
595,6P,10396.5,10409.8,10423.1,10436.3,10449.5,10462.6
600,6P,10362.4,10375.8,10389,10402.3,10415.4,10428.5
605,6P,10328.4,10341.7,10355,10368.2,10381.3,10394.4
610,6P,10294.3,10307.7,10320.9,10334.1,10347.3,10360.4
615,6P,10260.3,10273.6,10286.9,10300.1,10313.2,10326.3
620,6P,10226.2,10239.5,10252.8,10266,10279.2,10292.2
625,6P,10192.1,10205.5,10218.7,10231.9,10245.1,10258.2
630,6P,10158.1,10171.4,10184.7,10197.9,10211,10224.1
635,6P,10124,10137.3,10150.6,10163.8,10177,10190
640,6P,10090,10103.3,10116.6,10129.8,10142.9,10156
645,6P,10055.9,10069.2,10082.5,10095.7,10108.8,10121.9
650,6P,10021.8,10035.2,10048.4,10061.6,10074.8,10087.8
655,6P,9987.8,10001.1,10014.4,10027.6,10040.7,10053.8
660,6P,9953.7,9967,9980.3,9993.5,10006.6,10019.7
665,6P,9919.6,9933,9946.2,9959.4,9972.6,9985.7
670,6P,9885.6,9898.9,9912.2,9925.4,9938.5,9951.6
675,6P,9851.5,9864.9,9878.1,9891.3,9904.5,9917.5
680,6P,9817.5,9830.8,9844.1,9857.3,9870.4,9883.5
685,6P,9783.4,9796.7,9810,9823.2,9836.3,9849.4
690,6P,9749.3,9762.7,9775.9,9789.1,9802.3,9815.3
695,6P,9715.3,9728.6,9741.9,9755.1,9768.2,9781.3
700,6P,9681.2,9694.6,9707.8,9721,9734.1,9747.2
705,6P,9647.2,9660.5,9673.8,9687,9700.1,9713.1
710,6P,9613.1,9626.4,9639.7,9652.9,9666,9679.1
715,6P,9579,9592.4,9605.6,9618.8,9632,9645
720,6P,9545,9558.3,9571.6,9584.8,9597.9,9610.9
725,6P,9510.9,9524.2,9537.5,9550.7,9563.8,9576.9
730,6P,9476.9,9490.2,9503.5,9516.6,9529.8,9542.8
735,6P,9442.8,9456.1,9469.4,9482.6,9495.7,9508.7
740,6P,9408.7,9422.1,9435.3,9448.5,9461.6,9474.7
745,6P,9374.7,9388,9401.3,9414.5,9427.6,9440.6
750,6P,9340.6,9353.9,9367.2,9380.4,9393.5,9406.6
755,6P,9306.5,9319.9,9333.1,9346.3,9359.4,9372.5
760,6P,9272.5,9285.8,9299.1,9312.3,9325.4,9338.4
765,6P,9238.4,9251.8,9265,9278.2,9291.3,9304.4
770,6P,9204.4,9217.7,9231,9244.1,9257.3,9270.3
775,6P,9170.3,9183.6,9196.9,9210.1,9223.2,9236.2
780,6P,9136.2,9149.6,9162.8,9176,9189.1,9202.2
785,6P,9102.2,9115.5,9128.8,9142,9155.1,9168.1
790,6P,9068.1,9081.5,9094.7,9107.9,9121,9134
795,6P,9034.1,9047.4,9060.7,9073.8,9086.9,9100
800,6P,9000,9013.3,9026.6,9039.8,9052.9,9065.9
805,6P,8965.9,8979.3,8992.5,9005.7,9018.8,9031.8
810,6P,8931.9,8945.2,8958.5,8971.7,8984.8,8997.8
815,6P,8897.8,8911.2,8924.4,8937.6,8950.7,8963.7
820,6P,8863.8,8877.1,8890.3,8903.5,8916.6,8929.6
825,6P,8829.7,8843,8856.3,8869.5,8882.6,8895.6
830,6P,8795.6,8809,8822.2,8835.4,8848.5,8861.5
835,6P,8761.6,8774.9,8788.2,8801.3,8814.4,8827.4
840,6P,8727.5,8740.8,8754.1,8767.3,8780.4,8793.4
845,6P,8693.4,8706.8,8720,8733.2,8746.3,8759.3
850,6P,8659.4,8672.7,8686,8699.2,8712.2,8725.3
855,6P,8625.3,8638.7,8651.9,8665.1,8678.2,8691.2
860,6P,8591.3,8604.6,8617.9,8631,8644.1,8657.1
865,6P,8557.2,8570.5,8583.8,8597,8610.1,8623.1
870,6P,8523.1,8536.5,8549.7,8562.9,8576,8589
875,6P,8489.1,8502.4,8515.7,8528.8,8541.9,8554.9
880,6P,8455,8468.4,8481.6,8494.8,8507.9,8520.9
885,6P,8421,8434.3,8447.6,8460.7,8473.8,8486.8
890,6P,8386.9,8400.2,8413.5,8426.7,8439.7,8452.7
895,6P,8352.8,8366.2,8379.4,8392.6,8405.7,8418.7
900,6P,8318.8,8332.1,8345.4,8358.5,8371.6,8384.6
905,6P,8284.7,8298.1,8311.3,8324.5,8337.5,8350.5
910,6P,8250.7,8264,8277.2,8290.4,8303.5,8316.5
915,6P,8216.6,8229.9,8243.2,8256.3,8269.4,8282.4
920,6P,8182.5,8195.9,8209.1,8222.3,8235.4,8248.3
925,6P,8148.5,8161.8,8175.1,8188.2,8201.3,8214.3
930,6P,8114.4,8127.7,8141,8154.2,8167.2,8180.2
935,6P,8080.3,8093.7,8106.9,8120.1,8133.2,8146.1
940,6P,8046.3,8059.6,8072.9,8086,8099.1,8112.1
945,6P,8012.2,8025.6,8038.8,8052,8065,8078
950,6P,7978.2,7991.5,8004.8,8017.9,8031,8044
955,6P,7944.1,7957.4,7970.7,7983.9,7996.9,8009.9
960,6P,7910,7923.4,7936.6,7949.8,7962.9,7975.8
965,6P,7876,7889.3,7902.6,7915.7,7928.8,7941.8
970,6P,7841.9,7855.3,7868.5,7881.7,7894.7,7907.7
975,6P,7807.9,7821.2,7834.5,7847.6,7860.7,7873.6
